YAL007C	YML012W
YPL139C	YPR023C
YPL198W	YPL220W
YPL217C	YPR112C
YPL243W	YPR088C
YPL259C	YPR029C
YPR010C	YPR110C
YPR010C	YPR187W
YPR110C	YPR187W
YPR110C	YPR190C
YPR187W	YPR190C
