YFL056C	YOL018C
YJR091C	YJL107C
YJR091C	YJR087W
YJR091C	YKL146W
YJR091C	YKL160W
YJR091C	YKL224C
YJR091C	YKR040C
YJR091C	YKR105C
YJR091C	YLL065W
YJR091C	YLR156W
YJR091C	YLR283W
YJR091C	YLR379W
YJR091C	YLR392C
YJR091C	YML018C
YJR091C	YMR067C
YJR091C	YMR160W
YJR091C	YMR187C
YJR091C	YMR253C
YJR091C	YMR293C
YJR091C	YNL024C
YJR091C	YNL092W
YJR091C	YNL105W
YJR091C	YNL144C
YJR091C	YNL266W
YJR091C	YNL285W
YJR091C	YNR048W
YJR091C	YNR071C
YJR091C	YOL101C
YJR091C	YOR097C
YJR091C	YOR302W
YJR091C	YOR314W
YJR091C	YMR104C
YJR091C	YPL088W
YJR091C	YPL159C
YJR091C	YPR003C
YJR091C	YPR096C
YJR091C	YPR114W
YJR091C	YPR130C
YJR091C	YBR054W
YJR091C	YNL241C
YGL016W	YOR098C
YGL016W	YOR194C
YMR065W	YLR116W
YMR065W	YFR031C
YMR065W	YJL074C
YMR065W	YLR454W
YCL024W	YKR048C
YIL125W	YDR148C
YIL125W	YFL018C
YIL125W	YMR235C
YIL125W	YDL147W
YDR148C	YFL018C
YDR148C	YDL225W
YDR148C	YDR510W
YDR148C	YNL092W
YLR096W	YHR030C
YLR096W	YKL081W
YLR096W	YGR047C
YLR096W	YKL210W
YAR018C	YPL093W
YAR018C	YLR264W
YAR018C	YBL106C
YAR018C	YHR064C
YAR018C	YGR285C
YPL155C	YGL127C
YPL155C	YPL124W
YKL168C	YJR061W
YKL168C	YLR012C
YLL019C	YIL113W
YLL019C	YDL185W
YLL019C	YBR126C
YGR166W	YOR197W
YLR338W	YAL032C
YER036C	YPR036W
YER036C	YGR206W
YNL132W	YCL059C
YNL132W	YPL043W
YNL132W	YGL252C
YNL132W	YLL011W
YNL132W	YJL138C
YLR317W	YNL140C
YJL174W	YOR194C
YNL308C	YCL059C
YNL308C	YEL017C-A
YCL059C	YER127W
YCL059C	YGL201C
YCL059C	YJR002W
YCL059C	YPR144C
YCL059C	YDL014W
YCL059C	YLR197W
YCL059C	YLL011W
YCL059C	YDR457W
YCL059C	YBL004W
YCL059C	YLR409C
YBR205W	YDR170C
YBR205W	YGL212W
YBR205W	YHR105W
YBR205W	YFL038C
YBR205W	YPR107C
YPL053C	YER022W
YKL008C	YJL117W
YKL008C	YJR010C-A
YKL008C	YBR283C
YKL008C	YPR048W
YKL008C	YGR260W
YKL008C	YBR159W
YKL008C	YKL065C
YKL008C	YKL146W
YKL008C	YKL174C
YKL008C	YMR298W
YKL008C	YPL264C
YKL103C	YGR119C
YKL103C	YDR142C
YKL103C	YDR311W
YKL103C	YOR332W
YOR181W	YHR156C
YOR181W	YCL034W
YOR181W	YJL100W
YOR181W	YKL129C
YOR181W	YAL029C
YOR181W	YMR109W
YOR181W	YBL017C
YOR181W	YML123C
YOR181W	YFR052W
YOR181W	YER125W
YOR181W	YNL243W
YOR181W	YLR337C
YOR181W	YNR065C
YJL062W	YKL146W
YDR499W	YDR097C
YDR499W	YCL028W
YDL051W	YNL016W
YDL051W	YGR162W
YKL073W	YDL200C
YKL073W	YDR394W
YKL073W	YHR030C
YKL073W	YOL087C
YJR070C	YKR086W
YJR070C	YDL225W
YJR070C	YNL092W
YGL090W	YLR288C
YHR156C	YHR165C
YHR156C	YMR235C
YLR239C	YLR288C
YOR196C	YDR344C
YFR001W	YNL061W
YLR011W	YLR288C
YFL018C	YJR051W
YDR503C	YER049W
YDR503C	YNR074C
YCL051W	YDL116W
YCL051W	YPR086W
YJL124C	YBL026W
YJL124C	YER146W
YJL124C	YGR158C
YJL124C	YMR080C
YJL124C	YIL048W
YJL124C	YCR077C
YJL124C	YJR143C
YJL124C	YEL060C
YJL124C	YNL163C
YJL124C	YBR214W
YJL124C	YNL032W
YJL124C	YLR362W
YJL124C	YPL016W
YJL124C	YML088W
YJL124C	YER028C
YJL124C	YIL042C
YJL124C	YNL276C
YJL124C	YDR002W
YBL026W	YER146W
YBL026W	YGR158C
YBL026W	YIL048W
YBL026W	YCR077C
YBL026W	YNL264C
YBL026W	YMR268C
YBL026W	YGR091W
YBL026W	YHR165C
YBL026W	YCR066W
YBL026W	YOR191W
YBL026W	YIL066C
YBL026W	YLR264W
YBL026W	YDR166C
YBL026W	YPR032W
YBL026W	YOR043W
YBL026W	YLR120C
YER146W	YIL048W
YER146W	YCR077C
YER146W	YMR268C
YER146W	YPR178W
YER146W	YER131W
YER146W	YLR058C
YER146W	YKL209C
YER146W	YCR024C
YER146W	YGR210C
YER146W	YJL084C
YPL004C	YOL100W
YPL004C	YPL022W
YPL004C	YDR200C
YPL004C	YPL150W
YGR057C	YKL015W
YGR057C	YIL109C
YDR034C	YBR057C
YDR034C	YKR048C
YDR034C	YDL085W
YDR034C	YIL145C
YDR034C	YLR191W
YDR034C	YDL065C
YDR034C	YIL045W
YDR034C	YAR007C
YDR034C	YER043C
YDR034C	YPL138C
YDR034C	YGL169W
YDR034C	YOR009W
YDR034C	YGR111W
YDR034C	YMR187C
YDR034C	YIR026C
YMR021C	YGR144W
YGL086W	YJL030W
YJL030W	YNL218W
YJL030W	YGL229C
YJL030W	YNL236W
YJL013C	YGL229C
YJL013C	YNL236W
YKL029C	YDL047W
YBR142W	YPL093W
YBR142W	YOL041C
YBR142W	YNL061W
YBR142W	YPL043W
YBR142W	YGL111W
YBR142W	YDR496C
YBR142W	YDR170C
YBR142W	YHR066W
YBR142W	YKL014C
YBR142W	YMR163C
YBR142W	YOR272W
YGR289C	YKL154W
YGR289C	YDR413C
YLR163C	YIL066C
YLR163C	YHR069C
YNR017W	YJL143W
YNR017W	YPL063W
YNR017W	YBR054W
YOR197W	YER022W
YOR197W	YBL106C
YOR197W	YDR311W
YOR197W	YJL141C
YOR197W	YLL017W
YKL165C	YBR159W
YDL054C	YHR026W
YDL054C	YAR031W
YDL054C	YMR013C
YDL054C	YBR159W
YDL054C	YDR307W
YDL054C	YGL051W
YDL054C	YGR173W
YKL221W	YHR026W
YMR043W	YER022W
YMR043W	YLR082C
YMR043W	YHR084W
YDR318W	YKL089W
YDR318W	YDL061C
YDR318W	YER029C
YDR318W	YDR478W
YDR318W	YHR152W
YDR318W	YDL026W
YDR318W	YDL046W
YDR318W	YDL050C
YDR318W	YDL096C
YDR318W	YDL162C
YDR318W	YDR455C
YDR318W	YEL068C
YDR318W	YER084W
YDR318W	YFL015C
YDR318W	YGR146C
YDR318W	YHR189W
YDR318W	YIL141W
YGL201C	YPL093W
YGL201C	YDL185W
YKL085W	YPL153C
YKL085W	YGL163C
YKL085W	YKL108W
YKL085W	YDR306C
YKL085W	YGR173W
YOL126C	YCL043C
YOL126C	YJR068W
YOL126C	YDL147W
YOL126C	YIL108W
YFL016C	YER081W
YFL016C	YHL045W
YLR368W	YPL022W
YPR083W	YGR119C
YLR106C	YPL043W
YLR106C	YDR394W
YLR106C	YML029W
YGL197W	YDL047W
YGL197W	YBR225W
YLR288C	YBR091C
YLR288C	YGR158C
YLR288C	YJL210W
YLR288C	YOR104W
YLR288C	YOR368W
YLR288C	YPR018W
YLR288C	YOL120C
YLR288C	YHR119W
YLR288C	YHR152W
YLR288C	YER022W
YLR288C	YKR091W
YLR288C	YLR119W
YLR288C	YKL154W
YLR288C	YDR311W
YLR288C	YDR460W
YLR288C	YIL008W
YLR288C	YBR124W
YLR288C	YBR197C
YLR288C	YCR016W
YLR288C	YJL059W
YLR288C	YHR180W
YLR288C	YJL084C
YLR288C	YJR083C
YLR288C	YLR050C
YLR288C	YMR295C
YLR288C	YNL013C
YLR288C	YNL158W
YLR288C	YOL046C
YDL005C	YOR174W
YDL005C	YHR058C
YDL005C	YBR193C
YDL005C	YGL151W
YDL005C	YPR168W
YDL005C	YGL025C
YDL005C	YBR079C
YDL005C	YNL236W
YDL005C	YHR041C
YDL005C	YER022W
YDL005C	YGR104C
YDL005C	YCR081W
YDL005C	YBR169C
YDL005C	YML007W
YOR174W	YBL093C
YOR174W	YGL127C
YOR174W	YDR308C
YOR174W	YML098W
YOR174W	YNL086W
YOR174W	YNR039C
YHR058C	YBL093C
YHR058C	YGL127C
YHR058C	YER022W
YHR058C	YPR086W
YHR058C	YBR061C
YBR193C	YER012W
YBR193C	YEL037C
YBR193C	YBL093C
YBR193C	YGL127C
YBR193C	YER148W
YBR193C	YHR041C
YBR193C	YER022W
YBR193C	YGR104C
YBR193C	YPR086W
YOR351C	YOR101W
YOR351C	YMR323W
YPL023C	YKR086W
YKR069W	YKL129C
YKR069W	YMR109W
YNL277W	YPL169C
YNL277W	YBR119W
YNL277W	YKL028W
YIL046W	YPL038W
YIL046W	YNL103W
YIL046W	YJR131W
YIL046W	YOR207C
YIL046W	YDR139C
YIL046W	YLR082C
YIL046W	YKL081W
YIL046W	YIL148W
YIL046W	YBR270C
YIL046W	YDR095C
YPL038W	YNL103W
YNL103W	YNL272C
YNL103W	YIL148W
YOR241W	YCR001W
YPL169C	YHR015W
YPL169C	YKL025C
YPL169C	YER023W
YPL169C	YDR381W
YPL169C	YKL214C
YPL187W	YPR181C
YPL187W	YIL109C
YDR461W	YBR061C
YIR033W	YKL081W
YIR033W	YAR027W
YOR211C	YDR276C
YNL218W	YGR010W
YNL218W	YDR477W
YDL200C	YLL011W
YDL200C	YGR184C
YDL200C	YKL056C
YDR296W	YNL284C
YLR332W	YLR371W
YLR332W	YOL109W
YGL035C	YDR335W
YGL035C	YDR194C
YGL035C	YKL074C
YGL035C	YOL041C
YGL035C	YDR477W
YGL035C	YPL025C
YBR084W	YBL024W
YBR084W	YBL035C
YBR084W	YBR143C
YBR084W	YGR285C
YOR231W	YHR030C
YOR231W	YLL021W
YOR231W	YLR313C
YNL076W	YBR126C
YNL085W	YDL188C
YNL085W	YER095W
YNL085W	YIL066C
YNL085W	YDR394W
YNL085W	YHR030C
YNL085W	YGR067C
YGL106W	YHR023W
YGL106W	YOR326W
YGL106W	YAL029C
YGL106W	YBR130C
YIL149C	YFR002W
YLL006W	YKL174C
YLL006W	YOR112W
YOR350C	YHL015W
YDR245W	YPL094C
YBR015C	YGR260W
YJR131W	YDR235W
YIL106W	YDL028C
YGL124C	YKL025C
YGL124C	YLR148W
YGL124C	YMR231W
YOR177C	YJR132W
YOR177C	YOR265W
YOR177C	YOR117W
YOR177C	YHR135C
YKL059C	YKR002W
YKL059C	YAL043C
YKL059C	YGR156W
YKL059C	YPR107C
YJL066C	YPR086W
YGL075C	YMR117C
YGL075C	YJR117W
YGL178W	YLR452C
YDR405W	YER154W
YNL005C	YNL284C
YNL005C	YBL038W
YNL005C	YGR091W
YNL005C	YGR162W
YNL005C	YHR130C
YNL284C	YBL038W
YNL284C	YNL252C
YNL284C	YDR116C
YNL284C	YOR150W
YNL284C	YBR282W
YNL284C	YMR024W
YNL284C	YMR225C
YNL284C	YHR147C
YNL284C	YBL024W
YNL284C	YER006W
YNL284C	YDR238C
YNL284C	YBL004W
YDL202W	YER009W
YDL202W	YER022W
YKR006C	YHL045W
YBL038W	YOR150W
YBL038W	YMR024W
YBL038W	YJL176C
YBL038W	YBL004W
YBL038W	YGR033C
YBL038W	YML025C
YOR150W	YER081W
YMR024W	YGR091W
YMR024W	YDL047W
YMR024W	YBL039C
YJL096W	YCR106W
YHR147C	YBL093C
YDR337W	YDR311W
YDR337W	YPR084W
YOR334W	YER022W
YBR091C	YJL054W
YKL009W	YNL061W
YKL009W	YER126C
YKL009W	YEL041W
YNL053W	YGR159C
YNL053W	YHR030C
YNL053W	YLR354C
YCR092C	YDR097C
YFL003C	YMR125W
YDR097C	YAR007C
YDR097C	YJL173C
YDR097C	YFR037C
YDR097C	YPL235W
YDR097C	YDL225W
YDR097C	YLR234W
YDR097C	YDL156W
YLR116W	YKL074C
YLR116W	YML046W
YLR116W	YKL012W
YLR116W	YHR165C
YLR116W	YBR172C
YLR116W	YPL016W
YLR116W	YJR066W
YLR116W	YDL156W
YLR116W	YPL105C
YDR335W	YFR002W
YDR335W	YOR098C
YDR335W	YDR192C
YDR335W	YGR119C
YDR335W	YJL061W
YDR335W	YDL116W
YDR335W	YFR034C
YDR335W	YDR146C
YDR335W	YOR359W
YDR194C	YER081W
YPR134W	YER081W
YDR268W	YOR308C
YPL097W	YPR086W
YMR228W	YOR348C
YMR228W	YFL036W
YMR228W	YLR358C
YDL044C	YDL116W
YDL044C	YDL030W
YDL044C	YGR056W
YDL044C	YLR386W
YMR097C	YPL154C
YKL186C	YPL138C
YGR158C	YDL111C
YGR158C	YDR280W
YGR158C	YGR195W
YGR158C	YLR345W
YBR119W	YHR086W
YBR119W	YML046W
YBR119W	YKL012W
YBR119W	YDR235W
YBR119W	YFL017W-A
YBR119W	YDR240C
YBR119W	YGR013W
YBR119W	YMR125W
YKL074C	YDL043C
YKL074C	YML046W
YKL074C	YLR357W
YKL074C	YBR172C
YKL074C	YPL016W
YKL074C	YPL105C
YBR057C	YLR222C
YGR055W	YCR061W
YMR004W	YLR452C
YMR004W	YBR077C
YHR023W	YOR326W
YHR023W	YAL029C
YHR023W	YPR032W
YOR326W	YJR132W
YOR326W	YOR098C
YOR326W	YDR142C
YOR326W	YMR139W
YOR326W	YDL111C
YOR326W	YGR195W
YOR326W	YMR304W
YOR326W	YNL304W
YKL129C	YMR109W
YKL129C	YBL093C
YKL129C	YGR192C
YKL129C	YLR337C
YAL029C	YMR309C
YAL029C	YMR139W
YAL029C	YBR130C
YAL029C	YBR081C
YAL029C	YLR249W
YMR109W	YBL093C
YMR109W	YGR192C
YMR109W	YLR337C
YGL122C	YDR192C
YGL122C	YNL016W
YGL122C	YIL092W
YPL190C	YNL016W
YPL190C	YMR125W
YML117W	YNL016W
YMR080C	YLR363C
YMR080C	YJR132W
YMR080C	YNL016W
YMR080C	YDL147W
YMR080C	YBR143C
YMR080C	YGR072W
YHR086W	YDR432W
YHR086W	YDL043C
YHR086W	YML046W
YHR086W	YKL012W
YHR086W	YDR235W
YHR086W	YER029C
YHR086W	YDR240C
YHR086W	YGR013W
YHR086W	YMR125W
YHR086W	YLR249W
YKR048C	YDR162C
YKR048C	YNL078W
YKR048C	YMR139W
YKR048C	YOL115W
YKR048C	YPL150W
YKR048C	YDR381W
YKR048C	YDR002W
YDL040C	YML058W
YDR162C	YDL006W
YPL024W	YDR311W
YBL024W	YDR382W
YBL024W	YGR237C
YHR042W	YBR044C
YHR042W	YHR140W
YML031W	YGR010W
YIL048W	YLR241W
YJL076W	YKL193C
YPL226W	YDR142C
YPL226W	YKL081W
YOR156C	YDR510W
YCL017C	YBL106C
YDR176W	YGL013C
YDR176W	YBL005W
YDR176W	YER148W
YDR176W	YOL148C
YDR176W	YBR081C
YDR176W	YHR041C
YDR176W	YER022W
YDR176W	YDR308C
YDR176W	YPR086W
YDR176W	YDR457W
YDR176W	YHR099W
YDL208W	YDL014W
YDL208W	YPR178W
YDL208W	YER029C
YDL208W	YOR308C
YDL208W	YKL014C
YDL208W	YLR409C
YFR002W	YGR119C
YFR002W	YLR178C
YMR309C	YBR079C
YMR309C	YPR086W
YMR309C	YGL081W
YMR309C	YNL047C
YMR309C	YOL087C
YNL078W	YMR139W
YDR383C	YOR159C
YDR383C	YBR061C
YJR132W	YOR098C
YJR132W	YDR523C
YJR132W	YDL193W
YGR089W	YDR146C
YGR089W	YEL043W
YGR089W	YHL010C
YOR056C	YNL207W
YLR002C	YDR329C
YPL093W	YNL061W
YPL093W	YPL043W
YPL093W	YER126C
YPL093W	YDR192C
YPL093W	YAL047C
YPL093W	YHR066W
YPL093W	YOR324C
YNR053C	YER126C
YNR053C	YCR077C
YNR053C	YDL043C
YNR053C	YHR165C
YNR053C	YDL030W
YNR053C	YER029C
YNR053C	YOR308C
YNR053C	YMR106C
YNR053C	YLR456W
YOL041C	YPL043W
YOL041C	YJL074C
YDL014W	YNL061W
YDL014W	YPL043W
YDL014W	YGR103W
YDL014W	YGR159C
YDL014W	YGL120C
YDL014W	YLR197W
YDL014W	YLL011W
YDL014W	YCL054W
YNL061W	YPL043W
YNL061W	YGR103W
YNL061W	YGL111W
YNL061W	YER126C
YNL061W	YER006W
YNL061W	YML123C
YNL061W	YDR496C
YNL061W	YOR191W
YNL061W	YLR197W
YNL061W	YHR066W
YNL061W	YKL014C
YNL061W	YOR272W
YPL043W	YGR103W
YPL043W	YER006W
YPL043W	YDR496C
YPL043W	YPL012W
YPL043W	YLR197W
YPL043W	YHR066W
YPL043W	YBR143C
YPL043W	YKL014C
YPL043W	YBL004W
YPL043W	YOR272W
YGR103W	YER006W
YGR103W	YCL054W
YGR103W	YHR066W
YGR103W	YOR272W
YGR103W	YIR026C
YJR072C	YDL047W
YJR072C	YMR106C
YDR432W	YBL017C
YDR432W	YNL016W
YBR170C	YLR044C
YBR170C	YER081W
YBR170C	YGR048W
YBR170C	YDL190C
YEL062W	YOR138C
YNL251C	YNL016W
YNL251C	YNL330C
YNL251C	YMR125W
YDR043C	YDR477W
YBR066C	YDR477W
YGL111W	YHR066W
YER126C	YER006W
YER126C	YHR197W
YER126C	YER083C
YPL233W	YER081W
YGR159C	YKL193C
YBR188C	YGL070C
YBR188C	YDR416W
YER009W	YOR098C
YER009W	YER004W
YPR031W	YBR266C
YER006W	YGL081W
YKL057C	YDR192C
YKL057C	YGR119C
YKL057C	YDL116W
YKL057C	YGL100W
YBL079W	YOR098C
YBL079W	YJL061W
YOR098C	YJL061W
YOR098C	YAL055W
YOR098C	YGL097W
YOR098C	YBR126C
YOR098C	YOR229W
YOR098C	YDR132C
YOR098C	YJR001W
YOR098C	YKL061W
YOR098C	YKR064W
YDR192C	YDL116W
YDR192C	YMR235C
YDR192C	YPR181C
YDR192C	YER081W
YDR192C	YNL092W
YGR119C	YDL116W
YGR119C	YDL065C
YGR119C	YMR139W
YGR119C	YGL170C
YGR119C	YDR416W
YGR119C	YLR178C
YGR119C	YEL043W
YGR119C	YKL061W
YJL061W	YLR178C
YJL061W	YEL005C
YJL061W	YKL061W
YDL116W	YJL117W
YDL116W	YGL100W
YDL116W	YPL124W
YDL116W	YCL044C
YDL116W	YGL179C
YGL151W	YBL093C
YGL151W	YNL025C
YPR168W	YBL093C
YPR168W	YGL127C
YPR168W	YPL276W
YLR093C	YGL006W
YLR093C	YOR106W
YLR093C	YGL212W
YLR093C	YMR197C
YKL134C	YPR086W
YPL134C	YMR118C
YGL055W	YDL093W
YGL055W	YBR159W
YHL020C	YER120W
YHL020C	YOL004W
YJR073C	YJL047C
YPR194C	YBR159W
YLL004W	YNL261W
YLL004W	YHR118C
YLL004W	YGL169W
YNL261W	YHR118C
YNL261W	YBL071C
YAR044W	YLR191W
YAR044W	YER120W
YAR044W	YGR192C
YOR103C	YOR085W
YOR103C	YDL232W
YOR103C	YMR149W
YOR085W	YDL232W
YOR085W	YMR149W
YOR085W	YJL222W
YOR085W	YNR065C
YDL232W	YHR026W
YDL232W	YNL279W
YDL232W	YMR149W
YDL232W	YGR260W
YER154W	YPR086W
YPL171C	YHR135C
YDR538W	YGL044C
YBR279W	YDL140C
YBR279W	YKL145W
YBR279W	YML010W
YBR279W	YGR104C
YER129W	YDR477W
YER129W	YGL115W
YER129W	YLR420W
YIR006C	YIL095W
YKL025C	YNL092W
YKR002W	YAL043C
YKR002W	YGR156W
YKR002W	YNL222W
YKR002W	YDR390C
YKR002W	YGR048W
YKR002W	YPR107C
YCR077C	YDL065C
YCR077C	YDL216C
YCR077C	YDR389W
YCR077C	YBR103W
YCR077C	YBR270C
YEL049W	YOR159C
YLR461W	YLR339C
YNL015W	YPR086W
YCL052C	YHR026W
YCL052C	YEL060C
YCL052C	YLR268W
YCL052C	YJR010C-A
YCL052C	YGR260W
YCL052C	YHR140W
YCL052C	YGR281W
YLR151C	YER081W
YBR186W	YGL127C
YBR186W	YLR373C
YIL071C	YBR079C
YIL071C	YDL216C
YIL071C	YOL117W
YIL071C	YDR311W
YDL127W	YDR146C
YER059W	YDL224C
YER059W	YER156C
YER059W	YJL084C
YER178W	YGR229C
YER178W	YKL124W
YLR134W	YHL006C
YLR134W	YLR261C
YLR134W	YHR135C
YCL043C	YLR354C
YDR406W	YAR027W
YNR070W	YBR159W
YER149C	YJL074C
YER149C	YGL127C
YER149C	YLL021W
YER149C	YDL233W
YER149C	YMR124W
YBL017C	YMR197C
YLR148W	YMR231W
YLR148W	YDL006W
YLR148W	YDR170C
YLR148W	YOR106W
YLR148W	YLR396C
YLR148W	YDR080W
YLR148W	YAL002W
YLR148W	YMR197C
YMR231W	YLR396C
YMR231W	YDR080W
YMR231W	YAL002W
YJL053W	YHR012W
YJL053W	YJL154C
YCR044C	YHR140W
YKR046C	YDR523C
YJR034W	YNL236W
YNR045W	YGR222W
YNL003C	YLR292C
YNL003C	YMR179W
YBL030C	YLR268W
YDR265W	YLR191W
YDR265W	YDL065C
YDR265W	YAL055W
YDR265W	YGR133W
YLR191W	YGL153W
YLR191W	YNL214W
YLR191W	YDR329C
YLR191W	YDR244W
YLR191W	YDR142C
YLR191W	YLR025W
YLR191W	YLR049C
YGL153W	YNL214W
YGL153W	YDL065C
YGL153W	YDR244W
YGL153W	YDR142C
YGL153W	YCR036W
YGL153W	YGL127C
YGL153W	YOL105C
YNL214W	YDL065C
YNL214W	YDR244W
YNL214W	YDR142C
YDL065C	YAL055W
YDL065C	YJL210W
YDL065C	YDR329C
YDL065C	YDR244W
YDL065C	YDR235W
YDL065C	YMR284W
YDL065C	YMR155W
YDL065C	YMR163C
YKL197C	YNL329C
YAL055W	YGR133W
YDR244W	YDR142C
YDR244W	YGL205W
YNL329C	YML029W
YDR142C	YIL160C
YDR142C	YIL068C
YDR142C	YER081W
YDR142C	YGR184C
YGR240C	YPL151C
YGR240C	YER095W
YGR240C	YML058W
YGR240C	YLR212C
YGL025C	YBL093C
YBR196C	YGL229C
YMR105C	YJL173C
YMR105C	YJR068W
YMR105C	YOR212W
YMR105C	YLR222C
YMR105C	YDR306C
YKL043W	YDR510W
YFR034C	YKL145W
YFR034C	YOR259C
YFR034C	YER148W
YFR034C	YPR086W
YFR034C	YPL122C
YBR093C	YKR106W
YML123C	YJL117W
YML123C	YER125W
YML123C	YOR254C
YML123C	YLR292C
YML123C	YDR523C
YML123C	YJR117W
YML123C	YDR200C
YML123C	YBR159W
YML123C	YKL065C
YJL117W	YEL017C-A
YJL117W	YDR276C
YJL117W	YLR018C
YJL117W	YJR010C-A
YJL117W	YBR283C
YJL117W	YGR260W
YJL117W	YKL065C
YJL117W	YHR140W
YJL117W	YMR106C
YJL117W	YBR183W
YJL117W	YPL264C
YDR313C	YIL148W
YER053C	YGL070C
YBL051C	YPL235W
YBL051C	YAR008W
YBL051C	YGL127C
YBL051C	YJL138C
YBL051C	YIL151C
YBL051C	YKR096W
YOL100W	YGR033C
YPL036W	YKL193C
YPL036W	YKL174C
YPL036W	YPL136W
YGL006W	YDR339C
YEL017C-A	YLR292C
YEL017C-A	YKL154W
YEL017C-A	YJR117W
YEL017C-A	YOL018C
YEL017C-A	YBR159W
YEL017C-A	YMR299C
YEL017C-A	YER005W
YDR276C	YJR010C-A
YDR276C	YMR149W
YDR276C	YDR307W
YDR276C	YLR241W
YDR276C	YBR183W
YDL093W	YBR044C
YPL096W	YEL037C
YPL096W	YBR204C
YBL035C	YIR008C
YBL035C	YKL045W
YBL035C	YOL094C
YBL035C	YBR087W
YBL035C	YDL058W
YEL055C	YLR196W
YLR018C	YNL279W
YLR018C	YJR117W
YLR018C	YAR027W
YLR018C	YKL065C
YLR018C	YHR140W
YLR018C	YBR183W
YNL282W	YER022W
YNL055C	YDR394W
YNL055C	YJL098W
YNL055C	YLR222C
YNL055C	YHR135C
YNL055C	YMR106C
YNL055C	YNL260C
YNL055C	YOL087C
YNL055C	YNL093W
YIL114C	YPL274W
YIL114C	YHR140W
YIL160C	YBR175W
YHR026W	YMR149W
YHR026W	YGR260W
YHR026W	YBR061C
YHR026W	YBR159W
YHR026W	YKL065C
YMR267W	YNL154C
YDL134C	YDL188C
YDL134C	YIL021W
YDL134C	YDR523C
YDL134C	YMR028W
YDL134C	YAL016W
YDL134C	YLR373C
YDL134C	YHR135C
YDL188C	YER012W
YDL188C	YPR103W
YDL188C	YFR050C
YDL188C	YBL041W
YDL188C	YGR135W
YDL188C	YGR253C
YDL188C	YOL005C
YDL188C	YDR190C
YDL188C	YGL011C
YDL188C	YDR523C
YDL188C	YMR028W
YDL188C	YAL016W
YDL188C	YHR135C
YDL188C	YMR273C
YDR075W	YHR084W
YDR075W	YDR212W
YDR075W	YGR192C
YPL179W	YKL193C
YPL179W	YIL068C
YEL060C	YDR477W
YEL060C	YDR523C
YEL060C	YMR104C
YER012W	YPR103W
YER012W	YFR050C
YER012W	YBL041W
YER012W	YGR135W
YER012W	YGR253C
YER012W	YEL037C
YER012W	YFR052W
YER012W	YLR421C
YER012W	YER021W
YER012W	YDL147W
YER012W	YPR108W
YER012W	YKL145W
YER012W	YDR394W
YER012W	YOR117W
YER012W	YGL011C
YER012W	YKL206C
YER012W	YMR106C
YPR103W	YFR050C
YPR103W	YDL147W
YPR103W	YGL011C
YPR103W	YDL123W
YPR103W	YBR173C
YFR050C	YJL047C
YFR050C	YGL011C
YFR050C	YNL253W
YFR050C	YJL141C
YFR050C	YBR270C
YFR050C	YGR067C
YBL041W	YDL020C
YBL041W	YDL147W
YBL041W	YIL007C
YGR135W	YGL011C
YGR135W	YOR043W
YNL279W	YDL210W
YNL279W	YBR159W
YAR031W	YCR030C
YDL043C	YMR302C
YDL043C	YDL030W
YDL043C	YLR059C
YDL043C	YDR180W
YDL043C	YLR058C
YDL043C	YDR409W
YDL043C	YFL017W-A
YDL043C	YMR117C
YDL043C	YBR152W
YDL043C	YNR031C
YDL043C	YDL185W
YDL043C	YPR121W
YDL043C	YGR162W
YDL043C	YMR304W
YDL043C	YLR222C
YDL043C	YGR250C
YDL043C	YLL014W
YMR302C	YGR280C
YKR086W	YBR173C
YKR086W	YBL004W
YKR086W	YGR173W
YKR086W	YKL075C
YKR086W	YPR177C
YDR243C	YPL235W
YGR091W	YDR473C
YGR091W	YPR178W
YGR091W	YHR165C
YGR091W	YER029C
YGR091W	YFL017W-A
YGR091W	YPR182W
YGR091W	YOR308C
YGR091W	YBR152W
YGR091W	YML025C
YGR075C	YBR152W
YML046W	YHR165C
YML046W	YPR182W
YML046W	YGR013W
YDR473C	YPR178W
YDR473C	YHR165C
YDR473C	YFL017W-A
YDR473C	YBR152W
YKL012W	YNL236W
YKL012W	YFL017W-A
YKL012W	YPR182W
YKL012W	YGR013W
YKL012W	YMR125W
YKL012W	YDR167W
YDR235W	YPR182W
YDR235W	YGR013W
YDR235W	YMR125W
YGL120C	YAL032C
YGL120C	YPL151C
YGL120C	YHR165C
YGL120C	YPR182W
YGL120C	YNL224C
YAL032C	YPL151C
YAL032C	YDR416W
YAL032C	YLR345W
YPL151C	YFL017W-A
YPL151C	YPR182W
YPL151C	YLR386W
YPR178W	YHR165C
YPR178W	YOR159C
YPR178W	YFL017W-A
YPR178W	YPR182W
YPR178W	YOR308C
YPR178W	YBR152W
YHR165C	YDL030W
YHR165C	YER029C
YHR165C	YOR308C
YHR165C	YDR416W
YHR165C	YDR213W
YHR165C	YGR021W
YDL030W	YOR191W
YDL030W	YOR159C
YDL030W	YFL017W-A
YDL030W	YPR182W
YDL030W	YBR152W
YDL030W	YMR005W
YKL116C	YLR389C
YDL214C	YGL115W
YER099C	YOL061W
YER099C	YMR139W
YBL068W	YOL061W
YOL061W	YMR139W
YOL061W	YER163C
YJL079C	YPR086W
YNL169C	YBR183W
YAL017W	YDR190C
YDR032C	YGL115W
YDR032C	YHR135C
YDR032C	YCR004C
YDR032C	YMR106C
YAL043C	YGR156W
