YAL007C	YML012W
YOR158W	YPL118W
YOR159C	YPL213W
YOR174W	YPL042C
YOR207C	YOR224C
YOR207C	YPR110C
YOR207C	YPR187W
YOR224C	YOR340C
YOR224C	YOR341W
YOR224C	YPR010C
YOR224C	YPR110C
YOR224C	YPR187W
YOR260W	YPL237W
YOR308C	YPL213W
YOR310C	YPL126W
YOR340C	YOR341W
YOR340C	YPR010C
YOR340C	YPR110C
YOR340C	YPR187W
YOR341W	YPR010C
YOR341W	YPR110C
YOR341W	YPR187W
YPL013C	YPL118W
YPL086C	YPL101W
YPL093W	YPL211W
YPL093W	YPL249C-A
YPL093W	YPR016C
YPL126W	YPL217C
YPL126W	YPL266W
YPL126W	YPR144C
YPL143W	YPL249C-A
YPL204W	YPL266W
YPL211W	YPR016C
YPL213W	YPR101W
YPL217C	YPR112C
YPL217C	YPR144C
YPL249C-A	YPR016C
YPL259C	YPR029C
YPL266W	YPR144C
YPR010C	YPR110C
YPR010C	YPR187W
YPR110C	YPR187W
