T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12
YOR198C	1	1	1	0	0	0	0	1	1	1	1	1
YHR010W	1	0	0	0	1	0	1	1	1	1	1	1
YOL051W	0	0	1	1	1	1	1	1	1	0	0	0
YLR293C	1	0	1	0	0	0	0	1	1	1	1	1
YDR171W	0	1	1	1	1	1	1	1	0	0	0	0
YGR048W	1	1	1	1	1	1	1	1	0	1	0	0
YPL254W	0	0	1	1	1	1	1	1	1	1	1	1
YDR292C	1	1	0	0	0	0	0	1	1	1	1	1
YGL106W	1	1	1	1	0	0	0	0	0	1	1	1
YLR406C	1	0	0	0	1	1	1	1	1	1	1	1
YOL124C	1	0	1	1	1	1	1	1	1	1	1	1
YKL190W	1	1	1	1	1	1	1	1	1	0	0	0
YER082C	0	0	1	1	1	1	1	1	1	1	1	1
YPR057W	1	0	0	0	0	0	1	1	1	1	1	1
YDR425W	1	1	1	1	1	1	1	0	0	0	0	0
YHR052W	0	0	0	1	1	1	1	1	1	1	1	1
YMR236W	1	1	1	0	0	0	1	1	1	1	1	1
YNR053C	0	0	1	1	1	1	1	1	1	1	1	1
YMR172W	1	1	1	1	1	1	1	1	1	0	0	1
YHL019C	1	1	1	1	1	1	1	1	0	0	1	0
YNL251C	1	1	1	1	1	1	1	0	1	0	1	1
YOR016C	0	0	1	1	0	1	0	1	1	1	1	1
YDR255C	1	1	1	1	1	1	1	0	0	0	0	0
YPR088C	1	0	1	0	1	0	1	1	1	1	1	1
YJL081C	1	1	1	1	1	1	1	1	0	0	0	1
YDR381W	1	1	1	1	1	1	0	0	1	0	0	0
YML112W	0	1	1	0	1	0	1	1	1	0	1	0
YML073C	0	0	0	1	0	1	1	1	1	1	1	1
YER149C	0	0	1	0	0	0	1	1	1	1	1	1
YDR145W	0	1	1	1	1	1	1	0	1	1	0	0
YMR143W	0	0	1	1	1	0	1	1	1	0	1	1
YOL070C	1	1	1	1	1	1	1	1	1	0	0	0
YNL192W	0	1	1	1	1	1	0	0	1	1	1	0
YFL037W	1	1	1	1	0	0	0	0	0	1	1	1
YOR234C	0	0	1	0	1	1	1	1	1	1	1	1
YPL211W	0	0	0	1	1	1	1	1	1	1	1	1
YFR052W	1	1	1	1	1	1	0	0	0	1	1	0
YLR074C	1	1	1	1	1	1	1	1	1	1	1	1
YAL032C	1	1	1	1	1	0	1	1	1	0	0	0
YDR496C	0	0	1	1	1	1	1	1	1	1	1	1
YLR345W	1	1	1	1	1	1	1	0	0	0	0	0
YLR146C	1	1	0	0	0	0	1	1	1	1	1	1
YLR106C	1	0	1	1	1	1	1	1	1	1	1	1
YPR051W	0	1	1	0	1	0	1	1	1	0	1	1
YBR193C	1	1	1	1	1	1	1	1	0	0	0	0
YJR075W	0	0	1	1	1	1	0	1	1	1	1	1
YDL156W	1	0	0	0	0	0	1	1	1	1	1	1
YHL033C	1	0	0	0	0	1	1	1	1	1	1	1
YDR349C	1	1	1	0	1	0	1	1	1	0	1	1
YGL206C	1	1	1	1	1	1	1	0	0	1	1	1
YPL001W	1	1	1	1	1	1	1	0	1	1	0	0
YNL301C	1	0	0	0	0	1	0	1	1	1	1	1
YHR023W	1	1	1	1	1	0	0	0	1	0	1	1
YDL115C	1	1	1	1	1	1	1	0	0	0	0	0
YER164W	1	1	1	1	0	0	0	1	1	1	1	1
YJL041W	1	1	0	1	1	1	1	1	0	1	0	1
YFR015C	1	1	1	1	1	1	1	0	0	0	0	1
YKL018W	0	1	1	0	0	1	0	1	1	1	1	1
YER136W	1	1	1	1	1	1	1	0	0	1	0	0
YDR484W	1	1	1	1	0	0	0	0	1	1	1	1
YMR309C	0	0	0	0	1	0	0	1	1	1	1	1
YPL243W	1	1	1	1	1	1	1	1	1	0	0	0
YDL203C	1	0	1	1	1	0	1	1	1	0	0	0
YFR002W	0	0	1	1	0	1	0	1	1	1	1	1
YBL008W	1	0	0	1	0	0	0	1	1	1	1	1
YLR321C	0	1	1	1	1	0	1	1	1	1	1	0
YNL317W	1	1	1	1	1	1	1	1	1	0	0	0
YPR080W	1	1	1	1	1	0	1	1	1	0	0	0
YLR386W	1	1	0	1	1	0	1	0	1	1	1	1
YDR295C	0	1	1	1	0	0	1	1	1	1	1	1
YLR186W	0	0	0	1	1	1	1	1	1	1	1	1
YOR281C	1	1	1	1	0	0	0	1	1	1	1	1
YNL221C	0	0	1	0	0	1	1	1	1	1	1	1
YJL006C	0	1	1	1	1	1	1	1	1	0	0	1
YAL035W	1	0	1	1	1	0	1	1	1	1	1	1
YGL076C	0	0	0	1	1	1	1	1	1	1	1	1
YML072C	0	1	1	1	1	1	1	1	0	0	0	1
YKL078W	1	0	1	1	1	1	1	1	1	1	1	1
YDR320C	1	1	1	1	1	1	1	1	0	0	0	1
YAL026C	1	0	1	1	0	1	0	1	1	1	1	1
YOR224C	0	0	1	1	0	0	1	1	1	1	1	1
YCR042C	0	1	1	1	1	1	1	1	1	0	0	0
YNL233W	1	1	1	0	0	0	0	1	1	1	1	1
YGL195W	1	1	0	0	0	0	0	1	1	1	1	1
YOR075W	0	1	1	1	1	1	1	0	1	1	1	0
YBR160W	1	1	1	0	0	0	0	1	1	1	1	1
YPL004C	1	1	1	1	1	1	1	1	0	0	0	0
YNR023W	1	1	1	0	1	1	0	1	1	1	1	1
YNL149C	1	1	1	1	1	1	1	1	0	0	1	0
YHR158C	1	1	1	1	1	1	0	0	0	1	1	1
YKL013C	1	1	1	1	1	1	1	0	0	0	1	1
YFR004W	1	1	1	1	1	1	1	1	0	0	0	0
YPL020C	1	0	0	1	1	1	1	1	1	1	1	1
YLR071C	0	1	1	1	1	0	1	0	1	0	0	0
YHL004W	1	1	0	0	0	0	0	0	1	1	1	1
YOR370C	0	0	1	1	1	1	1	1	1	1	0	0
YBR010W	1	1	1	1	0	0	0	0	0	1	1	1
YFR031C	1	1	0	0	0	0	0	1	1	1	1	1
YBR278W	1	1	1	1	1	1	1	0	0	0	0	0
YER092W	0	0	1	1	0	1	1	1	1	1	1	1
YMR047C	0	1	1	1	0	0	0	0	1	1	1	1
YML114C	0	1	1	1	0	0	0	1	1	0	1	1
YLL011W	0	0	1	1	1	1	1	1	1	1	1	1
YOR061W	0	0	1	1	0	1	0	1	1	1	1	1
YNL075W	0	0	1	1	1	1	1	1	1	1	1	1
YBL003C	1	1	1	1	1	1	1	0	0	1	1	1
YBR079C	1	0	0	0	0	0	1	1	1	1	1	1
YNL186W	1	0	1	1	1	1	1	1	1	0	1	1
YDR469W	1	1	0	1	0	1	0	1	1	1	1	1
YAR014C	1	0	1	0	0	1	0	1	1	1	1	1
YNL132W	1	0	1	1	1	1	1	1	1	1	1	1
YMR197C	1	1	1	1	1	1	1	0	0	0	0	0
YGL223C	1	1	1	0	0	1	1	1	0	1	1	0
YFL034W	1	1	1	1	0	1	1	0	1	1	1	1
YLL041C	1	1	1	1	1	0	1	0	0	1	1	1
YMR177W	1	0	0	0	0	0	0	1	1	1	1	1
YAR003W	1	1	1	0	0	0	1	0	1	1	1	1
YDR353W	1	1	1	0	0	0	0	1	1	1	1	1
YOR063W	0	0	0	0	0	1	1	1	1	1	1	1
YDL134C	1	1	1	1	1	1	1	1	1	0	0	0
YKL104C	1	1	1	1	1	1	1	0	1	1	0	0
YKR021W	1	1	1	1	1	1	1	1	0	0	0	0
YJL034W	0	0	1	1	1	1	1	1	1	1	0	0
YOR323C	1	0	1	0	0	1	1	1	1	1	1	1
YPR169W	0	0	1	1	1	1	1	1	1	0	1	1
YDR141C	1	1	1	1	1	1	0	1	0	0	1	0
YOL040C	0	0	1	1	0	1	1	1	1	1	1	1
YOL094C	0	0	0	0	1	0	1	1	1	1	1	1
YNL297C	1	1	1	1	1	1	1	0	0	1	1	1
YLR373C	1	1	1	0	1	0	0	0	0	1	1	1
YGR116W	0	1	1	1	1	0	1	0	0	1	1	1
YJR011C	1	1	1	1	1	1	0	0	0	0	1	1
YDR175C	1	1	1	0	0	0	0	0	1	1	1	1
YPR173C	0	1	1	1	1	1	1	1	1	1	0	0
YFL008W	1	1	1	0	0	0	0	0	1	1	1	1
YNL141W	1	1	1	1	1	1	1	1	1	1	1	1
YKL152C	1	1	0	0	1	1	1	1	0	0	1	0
YPR161C	0	0	1	1	1	1	0	1	1	1	1	1
YHR062C	0	0	0	1	1	0	1	1	1	1	1	1
YDR013W	0	1	1	1	0	1	0	0	1	1	1	1
YDR227W	1	1	1	1	0	1	0	0	0	0	1	1
YOR144C	1	0	0	0	1	0	1	1	1	1	1	1
YNL232W	1	1	1	0	0	0	1	1	1	1	1	1
YOR156C	0	0	1	1	1	1	0	1	1	1	1	0
YBR279W	1	1	1	1	0	1	1	1	1	0	0	0
YCL054W	0	0	1	1	1	1	1	1	1	1	1	1
YPR036W	0	1	1	1	1	1	1	1	1	0	0	0
YKL154W	0	1	0	0	1	1	1	1	1	1	1	1
YDR032C	1	1	1	1	1	1	1	1	0	0	0	0
YDL075W	1	0	0	0	0	0	0	1	1	1	1	1
YNL240C	1	1	1	1	1	1	1	1	1	0	0	0
YGL058W	0	1	1	0	1	1	1	1	1	0	1	0
YLR425W	1	1	1	1	1	1	1	1	0	0	0	0
YOL142W	0	0	1	1	1	1	1	1	1	0	1	1
YDR240C	0	0	0	1	0	1	1	1	1	1	1	1
YHR172W	1	1	1	1	0	0	0	0	1	1	1	1
YJL066C	1	1	1	1	1	0	1	0	0	1	1	1
YBR136W	1	1	1	1	1	1	1	1	0	0	0	0
YMR025W	0	1	1	1	1	1	1	0	0	1	1	1
YHR106W	1	1	1	1	1	1	1	1	0	0	0	0
YCL031C	0	1	1	1	0	1	1	1	1	1	1	1
YGR085C	1	0	1	0	0	0	1	1	1	1	1	1
YNL118C	1	1	1	1	1	1	1	1	0	0	0	1
YDL087C	1	0	1	1	1	1	1	1	1	1	0	0
YOL127W	0	0	1	1	1	1	1	1	1	1	1	1
YOR181W	1	1	1	1	1	1	1	0	1	0	0	0
YIR003W	1	1	1	1	1	1	1	0	0	1	1	1
YDL051W	1	0	1	1	0	1	1	1	1	1	1	1
YCR035C	0	1	1	1	1	1	1	1	1	1	1	1
YLL008W	0	0	1	1	1	1	1	1	1	1	1	1
YER018C	1	1	1	0	0	0	0	0	1	1	1	1
YDL090C	1	0	1	1	0	1	1	0	0	1	1	1
YER031C	1	0	0	1	0	1	0	1	1	1	1	1
YCR014C	0	1	1	1	1	1	1	1	0	0	0	0
YOL031C	1	1	1	0	0	0	0	1	1	1	1	1
YIR006C	1	1	0	1	1	0	1	0	0	1	1	0
YPL012W	1	0	1	1	1	1	1	1	1	0	1	1
YMR284W	1	1	1	1	1	1	1	1	0	0	0	0
YGL190C	1	1	1	1	1	1	1	0	0	1	0	0
YER074W	1	0	0	0	1	1	1	1	1	1	1	1
YDR172W	0	0	1	1	0	1	0	1	1	1	0	1
YPR023C	1	1	1	0	1	0	1	0	1	1	1	1
YDR127W	1	0	1	1	1	1	1	0	1	0	1	1
YER139C	1	0	1	1	1	1	1	1	0	0	0	0
YNL041C	1	0	0	1	1	1	0	1	1	1	1	1
YDR267C	1	0	0	0	0	0	0	1	1	1	1	1
YNL214W	1	1	1	1	1	1	1	0	0	1	1	0
YJL098W	0	0	0	1	1	1	1	1	1	1	1	1
YDR027C	1	1	1	1	1	1	1	0	0	1	1	1
YGR013W	1	1	0	0	0	1	1	1	1	1	1	1
YDR207C	1	0	1	1	1	1	1	1	1	0	0	0
YML077W	1	0	0	0	0	0	1	1	1	1	1	1
YDR099W	1	1	1	1	1	1	0	0	0	0	0	1
YGL237C	1	1	1	1	1	1	1	0	1	0	1	0
YJR076C	1	1	1	0	0	0	0	1	1	1	1	1
YDR188W	1	1	1	0	0	0	1	1	1	0	1	0
YLR410W	0	1	0	1	1	0	1	1	1	0	0	1
YHR174W	1	1	0	1	1	1	1	1	1	0	1	0
YJR042W	1	0	1	1	1	0	0	1	1	0	1	1
YPR074C	1	0	0	0	0	0	0	1	1	1	1	1
YGR186W	1	1	1	1	1	1	1	0	1	0	1	1
YJL080C	1	0	0	0	0	0	0	1	1	1	1	1
YEL002C	1	0	1	1	1	1	0	1	1	1	1	0
YDR288W	1	1	1	1	1	1	1	1	0	0	0	0
YGL155W	1	0	1	0	0	0	1	1	1	1	1	1
YDL098C	0	0	0	0	1	0	0	1	1	1	1	1
YPR105C	0	1	1	1	1	1	0	0	0	1	1	1
YJR074W	1	0	1	1	1	1	1	1	0	0	1	1
YER111C	1	1	1	1	1	1	0	0	1	1	0	0
YGL086W	1	1	1	0	0	1	0	1	0	1	1	1
YLR268W	1	1	1	0	0	0	0	1	1	1	1	1
YGR162W	1	0	0	0	0	0	1	1	1	1	1	1
YFR021W	1	1	1	1	1	1	1	0	0	0	0	0
YBL047C	1	1	1	1	1	1	1	0	0	0	0	0
YOR115C	1	0	0	0	1	0	0	1	1	1	1	1
YBL041W	1	1	1	1	1	1	1	1	0	1	0	0
YBR288C	0	0	1	1	0	1	0	1	1	1	1	1
YKL080W	1	1	1	1	1	0	1	1	1	0	1	1
YDL201W	1	0	0	0	1	1	1	1	1	1	1	1
YPR162C	0	0	1	1	1	1	1	1	1	1	1	1
YDR361C	0	0	0	0	1	1	1	1	1	1	1	1
YPR072W	0	1	1	1	0	0	0	0	1	1	1	1
YFR040W	0	1	0	1	1	0	0	1	1	1	1	1
YGR278W	0	1	0	1	1	1	1	1	1	1	1	0
YKR048C	1	1	1	1	0	0	1	1	1	1	0	0
YGR074W	1	1	0	0	1	1	1	1	1	1	1	0
YLR132C	1	1	1	1	0	0	0	0	0	1	1	1
YBL079W	0	0	1	1	1	1	0	1	1	0	1	1
YBR282W	1	1	1	0	0	0	0	0	1	1	1	1
YDR080W	1	0	1	1	1	1	1	1	0	1	0	1
YLR258W	1	1	1	1	1	1	1	0	0	0	0	0
YHR166C	1	1	0	1	1	1	1	0	1	1	1	1
YPL031C	1	1	1	1	1	1	0	0	1	1	1	0
YDL044C	1	1	1	0	0	0	0	0	1	1	1	1
YNL302C	1	0	1	1	0	1	0	1	1	1	1	1
YJL173C	1	1	0	0	1	1	1	1	0	1	1	1
YER021W	0	1	1	1	1	1	1	0	0	1	0	0
YOR358W	1	1	1	0	0	0	1	0	1	1	1	1
YGR076C	1	1	0	0	0	0	0	0	1	1	1	1
YDR498C	1	1	1	1	1	1	1	1	1	1	0	0
YER172C	1	1	1	1	0	1	1	1	1	0	1	0
YJL208C	1	0	0	0	0	0	0	1	1	1	1	1
YOR254C	0	0	0	1	1	1	0	1	1	1	1	1
YOR194C	0	0	1	1	0	1	1	0	1	1	1	1
YKL057C	1	1	1	1	1	1	0	0	0	0	1	1
YAL053W	1	0	1	1	1	1	1	1	1	0	0	1
YMR273C	1	1	1	0	0	0	1	1	1	1	1	1
YDR087C	0	0	1	1	1	1	1	1	1	1	1	1
YOR151C	1	0	1	1	1	0	1	1	1	1	1	0
YLR276C	0	0	1	0	1	1	1	1	1	1	1	1
YMR205C	1	0	0	1	1	1	1	1	1	0	1	0
YJL065C	1	1	1	1	1	1	1	1	1	0	0	0
YPL240C	0	1	1	1	1	1	1	1	0	1	0	0
YPR175W	1	1	0	0	0	0	0	0	1	1	1	1
YBR171W	0	1	1	0	0	0	0	1	1	1	1	1
YPR187W	1	0	0	1	0	1	1	1	1	1	1	1
YNR051C	0	0	1	1	0	0	1	1	1	1	1	1
YKL167C	1	1	1	0	0	0	0	0	1	1	1	1
YBL067C	1	1	1	1	1	1	1	1	0	0	0	0
YJR022W	1	1	0	1	1	1	1	0	0	1	0	1
YPR137W	0	0	1	0	0	1	1	1	1	1	1	1
YPL249C	1	1	1	1	1	1	1	1	0	1	0	0
YDR235W	1	1	1	0	0	0	0	1	1	1	1	1
YGR173W	0	0	0	0	1	1	1	1	1	1	1	1
YOR210W	0	0	1	1	1	1	1	1	1	1	1	1
YGL066W	1	1	1	1	1	1	1	0	1	0	1	0
YNL071W	1	1	1	1	1	1	0	0	0	1	1	1
YJL099W	1	1	1	1	1	1	1	0	1	0	0	0
YDR398W	1	0	1	1	1	1	1	1	1	1	1	1
YLL010C	1	1	1	1	1	1	1	1	1	0	1	1
YNL286W	1	1	0	1	0	0	1	1	0	1	1	1
YNL056W	1	1	1	1	1	0	1	1	1	0	0	0
YIL021W	1	1	0	0	0	0	0	1	1	1	1	1
YMR112C	1	1	1	1	1	1	1	1	0	0	0	0
YGL087C	1	1	1	1	1	1	1	1	0	0	0	0
YDR156W	0	1	1	0	1	0	1	1	1	1	1	1
YMR146C	1	0	0	0	0	0	1	1	1	1	1	1
YGL125W	1	0	1	0	0	0	1	0	1	1	1	1
YDR244W	1	1	1	1	1	1	1	0	0	0	0	0
YGL005C	1	1	1	1	1	1	0	0	0	1	1	1
YGL100W	1	1	1	0	0	0	0	0	1	1	1	1
YDL148C	0	0	1	1	1	1	1	1	1	1	1	1
YHR107C	1	1	0	0	0	0	0	1	1	1	1	1
YJL030W	1	1	1	1	1	1	1	0	1	0	0	0
YJR041C	1	0	1	0	1	1	1	1	1	1	1	1
YOL063C	0	1	1	1	1	1	1	1	0	1	1	0
YLR044C	1	1	0	0	1	1	1	1	1	1	1	1
YDL165W	1	1	1	1	1	1	0	1	1	0	1	0
YBR061C	0	0	1	1	0	0	1	1	1	1	1	1
YNL084C	1	1	1	1	1	0	1	0	0	1	1	1
YDL007W	0	1	1	1	1	1	1	0	0	1	1	0
YBL074C	0	1	1	1	1	1	1	1	0	1	1	1
YHR013C	1	0	0	0	0	0	1	1	1	1	1	1
YPR112C	1	0	0	1	1	1	1	1	1	1	1	1
YNL082W	1	1	1	1	1	0	0	0	1	1	1	1
YPR049C	1	1	1	1	1	1	1	1	0	0	0	0
YPR110C	0	0	1	1	1	1	1	1	1	1	1	1
YLR449W	1	0	1	1	1	1	1	1	1	1	1	1
YCL043C	1	1	1	1	0	0	1	1	0	1	1	0
YGR215W	1	1	0	0	0	0	0	0	1	1	1	1
YPR025C	1	1	1	1	0	1	1	0	1	1	1	1
YGR010W	1	1	1	1	1	1	1	1	0	0	0	0
YGR159C	1	0	0	1	1	1	1	1	1	1	1	1
YBR195C	0	1	1	0	0	0	1	1	1	1	1	1
YPR056W	1	0	1	1	1	1	1	0	1	1	1	1
YJR065C	1	1	1	1	1	1	1	0	0	1	0	0
YML124C	1	1	1	0	0	0	0	1	1	1	1	1
YLR055C	1	1	1	1	1	0	0	1	1	0	0	1
YOL038W	0	1	1	1	1	1	1	0	0	0	1	0
YGR200C	1	0	0	1	0	1	1	1	1	1	1	1
YNR024W	0	1	1	1	1	1	1	1	1	0	0	1
YJR014W	1	0	1	1	1	0	1	1	1	1	1	1
YMR091C	1	1	1	0	0	0	0	1	1	1	1	1
YML057W	1	1	1	1	1	1	1	0	0	0	0	1
YPL195W	0	0	1	1	0	1	1	0	1	1	1	1
YOR038C	1	1	1	1	0	0	0	0	1	1	1	1
YBR097W	1	1	1	1	1	1	1	0	0	1	1	1
YKL025C	1	1	1	0	1	1	1	0	0	1	0	0
YNL081C	1	1	1	0	1	0	0	0	1	1	1	1
YHR041C	1	0	0	0	0	0	1	1	1	1	1	1
YMR192W	1	1	1	1	0	1	0	0	1	1	1	1
YBL087C	1	0	1	0	1	0	1	1	1	1	1	1
YDL053C	1	1	1	1	0	1	0	0	1	1	0	0
YIL062C	1	1	1	1	1	1	1	0	0	1	1	0
YFL022C	1	0	0	0	0	0	1	1	1	1	1	1
YOR261C	0	1	1	1	1	1	1	0	0	0	0	0
YLR148W	1	1	0	1	1	0	1	0	0	1	1	1
YIL084C	1	0	0	0	1	1	1	1	1	1	1	0
YIL103W	1	0	0	0	1	0	1	1	1	1	1	1
YKL022C	1	1	1	1	1	1	1	1	1	0	0	0
YNR035C	1	1	1	1	1	1	0	0	0	1	0	1
YNL178W	1	0	1	0	1	0	1	1	1	1	1	1
YGL011C	0	1	1	1	1	1	1	1	1	0	1	0
YDL147W	0	1	1	1	1	1	1	0	0	0	0	0
YDR517W	1	1	1	1	0	0	0	0	1	1	1	1
YHR029C	1	0	0	1	1	1	1	1	0	0	0	0
YDR062W	1	0	0	0	0	0	0	1	1	1	1	1
YDR359C	1	1	1	1	1	1	1	0	0	0	0	0
YLR175W	0	0	0	0	0	1	1	1	1	1	1	1
YMR203W	1	1	1	0	0	0	0	0	1	1	1	1
YLR277C	0	0	1	0	0	0	1	1	1	1	1	1
YGR075C	1	1	0	1	1	1	1	1	0	1	1	0
YLR025W	1	1	1	1	1	1	1	1	0	0	0	0
YNL189W	0	1	1	1	0	1	1	1	1	0	0	0
YKL135C	1	1	1	1	1	0	1	1	1	0	0	1
YNL072W	1	1	1	0	0	0	0	0	1	1	1	1
YJL026W	0	1	1	1	1	1	1	1	1	0	0	0
YOR341W	1	0	1	1	1	1	1	1	1	1	1	1
YPL003W	1	1	1	1	1	1	1	0	1	0	0	0
YDR022C	1	1	1	1	1	1	1	0	0	0	0	0
YOR007C	0	1	1	1	1	1	1	1	0	1	0	0
YDR176W	0	1	1	1	1	1	0	0	0	0	1	1
YCL037C	0	0	1	1	1	1	1	1	1	1	1	1
YER086W	0	0	0	1	1	1	1	1	1	1	1	1
YHL011C	1	0	0	0	1	1	1	1	1	1	1	1
YPL171C	0	1	1	1	1	1	1	1	0	0	0	0
YCR046C	1	1	1	0	0	0	0	0	1	1	1	1
YLR429W	1	1	1	0	0	0	0	0	1	1	1	1
YDR071C	0	1	1	1	1	1	1	1	1	1	0	1
YKL009W	0	0	1	1	1	1	1	1	1	1	1	1
YGR002C	1	1	1	0	0	0	1	1	1	1	1	1
YLR139C	1	1	1	0	0	0	0	0	1	1	1	1
YJR135C	1	1	0	1	1	1	0	1	1	0	0	1
YGL097W	1	0	0	0	0	0	0	1	1	1	1	1
YBL056W	1	1	1	1	1	1	1	0	1	1	0	1
YOR108W	0	0	0	0	0	1	1	1	1	1	1	1
YKL204W	1	1	1	1	1	1	0	0	0	0	1	0
YMR106C	1	0	1	0	0	0	0	1	0	1	1	1
YAL001C	1	0	1	1	0	1	0	1	0	1	1	1
YJR109C	0	0	1	1	1	1	1	1	0	0	1	0
YIL093C	1	1	0	0	0	0	0	0	1	1	1	1
YMR109W	1	1	1	1	1	1	1	0	0	0	1	0
YDR490C	1	1	1	1	1	1	1	0	1	0	0	0
YGR156W	1	1	1	1	1	1	0	0	1	1	1	1
YFR009W	1	0	0	0	0	0	0	1	1	1	1	1
YLR005W	1	1	1	0	1	0	1	1	1	0	1	0
YOL090W	1	1	1	0	0	0	0	0	1	1	1	1
YDR280W	0	1	1	1	1	1	1	1	1	1	0	1
YNL218W	1	0	1	1	1	1	1	0	0	1	1	0
YDR108W	1	0	1	1	1	1	0	0	0	1	1	1
YGR250C	1	1	1	1	1	1	1	0	0	0	0	0
YDR091C	1	0	0	0	1	1	1	1	1	1	1	1
YNR010W	0	1	1	1	1	1	1	1	1	1	1	0
YPL208W	1	1	0	0	1	0	1	1	1	1	1	1
YEL034W	1	1	1	1	1	1	1	1	1	0	1	0
YAL062W	1	1	1	1	1	0	0	0	1	0	0	0
YCR002C	1	1	1	0	0	0	0	0	1	1	1	1
YMR237W	1	1	1	1	1	0	0	0	1	1	1	1
YIL061C	1	0	0	0	1	1	1	1	1	1	1	0
YKR071C	1	0	1	0	1	0	1	1	1	0	1	1
YKR091W	0	1	1	1	1	1	1	1	0	0	0	0
YIL094C	1	0	0	0	0	0	1	1	1	1	1	1
YJR068W	1	1	1	0	1	1	1	1	1	0	0	1
YNL330C	1	1	1	0	0	0	0	0	1	1	1	1
YJL072C	0	0	0	0	1	1	1	1	1	1	1	1
YNL110C	0	0	1	1	1	1	1	1	1	1	1	1
YHR146W	1	1	1	1	1	1	1	1	0	0	1	0
YNL236W	1	1	1	1	0	0	0	0	1	1	1	1
YOL034W	0	0	1	1	1	1	1	0	1	1	1	1
YPL013C	1	1	1	0	0	0	0	0	1	1	1	1
YBR048W	0	0	1	1	1	1	1	1	1	1	1	1
YBR229C	1	1	1	1	1	1	1	1	0	0	0	0
YMR194W	1	0	0	0	0	1	1	1	1	1	1	1
YAL029C	1	0	0	1	0	0	0	1	1	1	1	1
YLR240W	1	1	1	1	1	1	1	0	0	1	0	1
YGR264C	1	0	0	0	0	1	1	1	1	1	1	1
YCR077C	0	1	1	1	0	1	1	1	1	1	0	1
YDL092W	0	1	0	1	0	0	0	1	1	1	1	1
YDR460W	1	1	1	1	1	0	0	1	1	1	0	1
YOL039W	0	0	1	1	0	1	1	1	1	1	1	1
YDR097C	1	0	1	0	0	0	0	0	1	1	1	1
YDR041W	1	1	0	0	0	0	0	0	1	1	1	1
YGL122C	0	1	1	0	0	0	1	1	1	1	1	0
YNR046W	0	1	1	1	1	1	1	1	1	0	0	0
YPR182W	1	1	1	1	1	1	1	0	0	0	0	0
YML028W	1	1	1	1	1	1	1	0	0	0	1	1
YNL248C	0	0	1	1	1	1	1	1	1	1	1	1
YHR058C	1	0	0	1	1	0	1	1	1	1	1	1
YBR258C	1	0	1	0	1	1	0	0	1	1	1	1
YHR122W	1	0	0	0	1	0	1	1	1	1	1	1
YBR175W	1	0	0	0	1	1	1	1	1	1	1	1
YBR017C	0	0	1	1	1	1	1	1	1	1	0	1
YBR137W	1	1	1	1	1	1	1	0	0	0	0	0
YJL074C	1	1	0	0	0	0	0	0	0	1	1	1
YKL059C	1	1	1	0	0	0	1	1	1	0	1	1
YPR067W	1	1	1	1	0	0	0	0	1	1	1	1
YNL262W	1	1	1	0	0	0	0	0	1	1	1	1
YOL010W	0	0	0	1	0	1	1	1	1	1	1	1
YDR225W	1	1	1	1	1	1	1	0	0	1	1	1
YDR152W	0	0	0	0	0	1	0	1	1	1	1	1
YJL124C	1	1	1	0	0	0	0	1	1	1	1	1
YPL231W	1	1	1	1	1	1	1	0	0	0	1	0
YPL129W	0	0	1	1	0	0	0	1	1	1	1	1
YLL040C	1	1	1	1	1	1	1	1	0	0	0	0
YOR145C	0	0	1	1	1	1	1	1	1	1	1	1
YEL058W	1	0	1	1	1	1	1	1	0	1	1	1
YJL085W	1	1	1	1	1	1	0	0	1	1	0	0
YNR003C	0	0	1	1	1	1	1	1	1	0	1	1
YOL144W	0	0	1	1	1	1	1	1	1	1	1	1
YOR304W	0	1	1	1	1	1	1	1	1	1	1	1
YIL125W	1	1	1	1	1	0	0	0	1	1	1	1
YGR091W	0	0	0	1	1	1	1	1	1	1	1	1
YPL204W	1	0	1	0	0	1	1	1	1	1	0	0
YLR085C	1	0	1	1	1	1	1	1	1	1	0	0
YFL023W	0	0	0	1	1	1	1	1	1	1	1	1
YOR259C	0	1	1	1	1	1	1	1	1	1	1	0
YDR101C	0	0	0	1	1	1	1	1	1	1	1	1
YDR221W	1	0	1	1	1	1	1	1	0	0	1	1
YBR257W	0	0	1	1	1	1	1	1	1	0	0	1
YNL201C	0	0	1	1	1	1	1	1	1	1	1	1
YGL208W	1	1	1	1	1	1	1	0	1	1	1	0
YER050C	1	1	1	0	0	0	0	0	1	1	1	1
YLR039C	1	1	1	1	1	1	1	0	0	0	1	1
YMR099C	1	1	1	1	1	1	0	1	0	0	0	1
YDL131W	1	0	0	0	1	1	1	1	1	1	1	1
YIL070C	1	1	0	0	0	0	0	0	1	1	1	1
YFL045C	1	1	1	1	0	0	0	0	1	1	1	1
YLR226W	0	0	0	1	1	1	1	1	1	1	1	1
YLR210W	1	1	1	0	0	0	1	1	1	1	1	1
YPL118W	1	1	1	0	0	0	0	0	1	1	1	1
YBR103W	1	1	1	1	1	0	1	0	0	0	1	1
YBR251W	1	1	1	0	0	0	0	0	1	1	1	1
YOR048C	0	0	1	1	1	1	1	1	1	1	1	1
YPR029C	1	1	1	1	0	1	0	0	1	1	1	1
YPR108W	1	1	1	1	1	1	1	0	0	1	0	0
YBL052C	1	1	1	0	0	1	1	0	1	1	1	1
