T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12
YKL073W	1	0	0	0	1	1	0	1	1	1	1	1
YDR021W	1	0	1	1	1	1	1	1	1	1	1	1
YOR087W	1	1	1	1	1	1	1	0	0	1	1	1
YDR501W	1	1	1	0	0	0	0	0	0	1	1	1
YAL017W	1	1	1	1	1	1	1	0	0	0	0	0
YKL098W	1	0	0	0	1	1	1	1	0	1	1	1
YLR035C	1	1	1	1	1	0	1	1	0	0	1	0
YOR380W	1	1	1	1	1	1	1	0	1	0	0	0
YML062C	0	0	0	0	1	0	1	1	1	1	1	1
YGR089W	0	1	1	1	0	0	0	1	1	0	1	1
YLR140W	1	1	1	1	1	1	1	0	1	0	0	0
YGL178W	1	1	0	0	1	1	0	1	1	1	1	1
YBR003W	1	1	1	0	0	0	0	0	1	1	1	1
YBR078W	1	1	1	0	0	0	0	1	1	1	1	1
YBR157C	1	1	1	1	1	1	1	1	0	0	0	0
YHR128W	1	0	0	0	0	0	1	1	1	1	1	1
YML065W	1	1	0	0	1	1	1	1	1	1	1	1
YOR348C	1	1	1	1	1	1	1	0	1	0	0	0
YJR148W	1	1	1	1	1	1	1	0	0	0	0	0
YKL177W	0	1	0	0	1	1	1	1	1	1	0	0
YBR205W	1	1	1	0	0	0	1	0	1	1	1	1
YIR016W	1	1	1	1	1	1	1	0	0	0	0	0
YKL182W	0	1	1	1	1	1	1	1	0	0	1	0
YLR209C	1	1	1	0	0	0	0	1	1	1	1	1
YJR092W	1	1	1	1	1	0	0	0	0	0	1	1
YBR096W	1	1	1	1	0	0	0	0	1	1	1	1
YKR026C	0	0	0	0	1	1	1	1	1	1	1	1
YHR086W	1	1	1	0	0	0	1	0	0	1	1	1
YML108W	0	0	0	1	1	1	1	1	1	0	1	1
YOL064C	0	0	0	0	0	1	1	1	1	1	1	1
YPL229W	0	1	1	1	0	1	1	1	1	0	0	0
YOL148C	1	1	1	1	1	1	1	1	1	0	0	0
YDR194C	1	1	0	0	0	0	0	0	1	1	1	1
YBR167C	1	1	1	1	1	1	1	1	0	0	0	0
YKL087C	1	1	1	0	0	0	0	0	1	1	1	1
YHR118C	1	1	1	0	1	0	1	1	0	0	1	0
YGR199W	1	1	0	0	0	1	1	0	1	1	1	1
YKR043C	1	0	1	0	0	0	1	1	1	1	1	1
YIL110W	1	0	0	0	1	0	0	1	1	1	1	1
YGR285C	1	0	0	0	0	0	1	1	1	1	1	1
YDR072C	1	1	1	1	1	1	1	0	1	0	0	1
YPL241C	1	1	0	0	0	0	0	0	1	1	1	1
YJL167W	1	1	1	1	1	0	0	0	1	1	0	1
YLR015W	1	0	1	1	1	1	1	1	1	0	0	1
YNL339C	1	0	0	0	1	0	1	0	1	1	1	1
YNL273W	1	0	0	0	0	1	1	1	1	1	1	1
YNR037C	1	1	1	0	0	0	0	0	1	1	1	1
YDL111C	1	1	1	1	0	1	1	1	1	1	1	1
YBR185C	1	1	1	0	0	0	0	0	1	1	1	1
YJL004C	1	1	1	1	1	1	1	0	0	0	0	0
YIL096C	1	0	0	1	1	1	1	1	1	0	1	1
YCR020C-A	0	0	0	1	1	1	1	1	1	1	1	1
YBR266C	0	0	1	0	1	1	1	1	1	0	0	0
YLR334C	0	1	1	1	1	1	0	1	0	0	1	0
YBL094C	1	1	1	1	1	0	1	0	1	1	0	0
YDR428C	1	0	0	0	0	1	1	1	1	1	1	1
YMR181C	0	1	1	1	1	1	1	1	0	0	0	0
YLR428C	1	1	1	1	1	0	0	1	1	1	0	0
YML082W	0	0	1	1	1	1	1	1	1	1	1	1
YOL133W	0	1	1	1	1	1	1	1	0	0	0	0
YLR278C	0	1	1	1	1	1	1	1	1	0	0	0
YGL078C	0	0	1	1	1	1	1	1	1	1	1	1
YJL076W	1	1	0	0	0	1	0	1	1	1	1	1
YOR017W	1	0	1	0	0	0	0	0	1	1	1	1
YDR314C	1	1	1	0	1	0	1	1	0	1	1	0
YGR225W	1	1	1	1	1	1	1	0	0	1	1	0
YGR123C	1	0	0	0	0	1	1	1	1	1	1	1
YHR209W	1	1	1	1	1	1	1	0	0	0	1	0
YGR290W	1	1	1	1	1	1	1	0	0	1	0	0
YMR275C	1	1	1	0	1	0	0	1	1	1	1	1
YDR217C	0	0	0	1	0	1	0	1	1	1	1	1
YDR128W	1	1	1	1	1	1	1	0	0	0	0	0
YNL092W	1	1	1	1	1	1	1	1	0	0	0	0
YIR028W	1	1	1	1	1	1	1	1	1	1	1	1
YNL329C	1	1	1	1	1	1	1	0	0	0	1	1
YNL287W	1	1	0	0	0	0	1	1	1	1	1	1
YOR288C	1	0	1	1	1	1	0	0	1	1	1	1
YGL170C	1	1	1	1	1	1	1	0	0	1	1	0
YDR442W	1	1	1	0	1	1	0	0	1	1	0	1
YMR057C	0	1	1	1	1	1	1	1	1	0	0	0
YGL244W	0	1	1	0	1	1	1	1	1	1	1	0
YNL193W	1	1	1	1	1	0	0	0	1	1	1	0
YLL029W	1	0	1	1	1	0	0	0	1	0	0	0
YOL087C	1	1	1	1	1	1	1	0	0	0	0	0
YLR110C	1	1	1	1	1	0	0	1	1	0	0	0
YJL014W	1	0	1	1	0	0	0	1	1	1	1	1
YER068W	1	1	1	1	0	1	0	1	1	1	1	0
YJR091C	1	1	1	1	1	1	1	0	1	0	0	0
YLR251W	1	1	1	1	1	1	1	1	0	0	0	0
YNL028W	1	1	1	1	1	0	1	0	1	1	1	0
YFL001W	1	0	0	0	0	0	1	1	1	1	1	1
YKR085C	1	1	0	0	0	0	0	0	1	1	1	1
YCR071C	1	1	0	0	0	0	0	0	1	1	1	1
YMR100W	0	1	1	1	1	1	1	1	0	0	0	0
YMR108W	1	0	0	0	1	1	1	1	1	1	1	1
YOL004W	0	1	1	1	0	1	0	0	1	1	1	1
YPR133C	0	0	1	1	1	1	1	1	1	1	0	0
YDR177W	1	0	1	0	0	1	1	0	1	1	1	1
YGR270W	1	1	1	1	1	1	1	0	0	1	1	0
YMR243C	1	0	1	0	1	0	1	1	1	1	1	1
YMR221C	1	0	0	1	1	1	1	1	1	0	1	0
YMR111C	1	0	1	1	0	1	1	1	1	1	0	0
YDL171C	1	1	1	1	1	0	0	0	1	0	0	0
YLR310C	1	1	1	1	1	0	1	1	0	0	1	1
YDR357C	1	1	1	1	1	1	1	0	0	0	0	0
YIL157C	1	1	1	1	0	0	0	0	0	1	1	1
YGL194C	1	1	1	1	0	1	1	1	0	0	0	0
YMR033W	1	0	0	0	1	0	0	1	1	1	1	1
YFR050C	1	1	1	1	1	1	1	0	0	1	0	0
YGR150C	1	1	1	0	0	0	1	0	1	1	1	1
YOR010C	0	1	1	1	1	1	1	1	1	0	1	0
YDR138W	0	1	1	1	0	1	0	0	1	1	1	1
YNR040W	1	1	0	0	0	0	0	0	1	1	1	1
YPR167C	1	0	0	0	0	1	1	1	1	1	1	1
YCR037C	1	0	0	1	1	1	1	1	1	1	0	1
YLR329W	1	1	1	1	1	1	1	0	0	0	0	0
YPL098C	1	1	1	1	0	0	0	0	1	1	1	1
YGR120C	1	0	0	0	0	0	1	1	1	1	1	1
YLR063W	1	1	1	1	1	1	1	1	1	1	1	1
YPR103W	0	1	1	1	1	1	1	1	0	1	0	0
YLR266C	1	1	1	1	1	1	0	0	0	1	1	1
YBR270C	0	1	1	1	1	1	1	1	0	0	0	0
YLR390W	1	1	1	0	0	0	0	0	1	1	1	1
YNL020C	1	1	1	1	0	0	0	1	1	1	1	1
YOR154W	0	0	0	1	1	1	1	1	1	0	0	1
YGL229C	1	1	1	1	1	1	1	0	1	1	1	1
YBR281C	1	0	1	0	0	1	0	1	1	1	1	1
YDL185W	0	1	1	1	1	1	0	1	1	0	0	0
YLR224W	1	0	0	1	1	1	1	1	1	0	1	1
YPL104W	1	1	0	0	0	0	0	0	1	1	1	1
YNL255C	1	0	0	1	0	1	1	1	1	1	1	1
YNL331C	1	1	0	0	1	1	1	0	1	1	1	1
YLR265C	1	0	1	1	1	1	1	1	1	1	1	1
YOR014W	0	1	1	1	1	1	1	1	0	1	0	0
YJL168C	1	1	1	0	0	0	0	1	1	1	1	1
YMR242C	0	0	1	1	1	1	0	1	1	1	1	1
YLR113W	1	1	1	0	0	0	0	1	1	1	1	1
YOL056W	1	1	0	0	0	0	0	1	1	1	1	1
YDL149W	0	1	1	1	1	1	1	0	0	1	0	0
YMR157C	1	1	1	0	0	0	0	0	1	1	1	1
YNR071C	0	1	1	1	1	0	1	1	1	0	1	0
YBR285W	1	1	1	1	1	1	1	0	0	0	0	0
YJR145C	1	0	1	1	1	0	1	1	1	1	1	1
YMR054W	1	1	1	1	0	0	0	0	1	1	1	1
YDR348C	1	1	0	0	0	0	0	1	1	1	1	1
YOR260W	0	0	1	1	0	1	1	1	1	1	1	1
YKR038C	1	1	1	0	1	0	1	1	1	1	1	1
YLR026C	1	1	0	0	0	0	0	1	1	1	1	1
YMR210W	1	1	1	1	0	0	0	0	1	1	1	1
YPR126C	1	1	1	1	0	0	1	1	1	1	0	0
YKL170W	1	1	1	0	0	0	0	0	1	1	1	1
YIL072W	1	1	1	1	1	1	1	0	0	0	0	0
YGL064C	1	0	0	0	0	0	0	1	1	1	1	1
YJL203W	1	0	0	0	1	1	1	1	1	1	0	0
YER083C	1	0	0	0	1	1	1	1	1	1	0	0
YER006W	1	0	1	1	1	1	1	1	1	1	1	1
YBL102W	1	1	1	1	1	1	1	0	0	0	0	0
YJL222W	1	1	1	1	0	0	0	1	1	1	1	1
YIL088C	1	1	0	0	1	1	1	0	0	1	1	1
YBR113W	0	1	1	1	1	1	1	1	1	0	0	0
YER161C	1	1	1	1	0	1	0	0	1	1	1	0
YLR396C	1	1	1	1	1	1	1	0	1	0	1	1
YGL200C	1	1	1	0	0	0	0	0	1	1	1	1
YHR167W	1	0	0	0	0	0	1	0	1	1	1	1
YGL207W	0	1	1	1	1	1	1	0	0	1	1	0
YDL238C	1	1	1	1	1	1	1	0	0	0	0	0
YFL025C	1	0	0	0	0	0	1	1	1	1	1	1
YIL141W	1	1	1	0	0	0	1	0	1	1	1	0
YOR249C	1	1	0	1	1	0	0	0	1	1	1	1
YER179W	1	1	1	1	1	0	1	0	0	1	1	1
YEL036C	0	0	1	1	0	1	1	1	1	1	1	1
YHR145C	1	1	0	1	1	1	1	0	1	1	1	0
YNL103W	0	0	1	1	1	1	1	1	1	0	1	1
YIL075C	1	1	1	1	1	1	1	0	0	1	1	0
YJR132W	1	0	1	0	1	1	1	1	1	1	1	1
YGR175C	0	1	1	1	1	1	1	1	1	0	1	0
YBL050W	1	1	1	1	1	1	1	0	1	1	0	0
YGL050W	1	1	0	0	0	0	1	1	1	1	1	1
YJR030C	1	1	0	0	0	0	0	0	1	1	1	1
YPR031W	1	1	1	1	0	1	1	0	1	0	0	1
YCR094W	1	1	1	1	1	1	1	1	0	0	0	1
YOL012C	1	1	1	1	0	0	0	0	0	1	1	1
YHR085W	0	0	0	0	1	1	1	1	1	1	1	1
YNR029C	0	0	1	1	1	1	0	1	1	1	1	0
YGL081W	1	1	1	1	1	1	1	1	0	0	0	0
YLR354C	1	1	1	1	1	1	0	0	0	1	1	1
YER081W	0	0	0	0	0	0	0	1	1	1	1	1
YFL027C	1	1	1	1	1	1	1	1	0	0	0	0
YGR182C	1	1	1	1	1	0	1	0	1	1	1	1
YMR114C	1	1	1	1	1	1	1	0	0	0	0	0
YER166W	1	0	1	1	1	1	1	0	0	1	1	1
YJL043W	1	0	0	0	1	1	1	1	1	1	0	0
YFR006W	1	1	1	1	1	1	1	0	0	0	0	0
YOR005C	1	1	1	1	1	1	1	1	1	0	0	0
YPR156C	1	1	1	1	1	1	0	0	1	0	1	0
YIL039W	1	1	0	0	1	0	1	1	1	1	1	1
YBR142W	1	0	1	1	1	1	1	1	1	1	1	1
YDL030W	0	1	1	1	1	1	1	1	1	0	0	0
YNR025C	0	1	1	1	1	1	1	1	1	0	0	0
YLR102C	1	1	1	1	1	1	1	0	0	0	0	0
YKL058W	1	1	1	1	1	1	0	0	1	1	1	1
YOR359W	0	1	1	1	1	1	1	1	1	1	1	1
YMR173W	0	1	1	1	1	1	1	1	0	0	0	0
YJL129C	1	0	1	0	1	1	0	1	1	0	1	1
YPR066W	1	1	1	1	1	1	1	0	0	1	1	0
YPL190C	0	1	1	1	1	1	1	0	1	0	1	0
YHL026C	1	0	0	0	1	0	1	1	1	1	1	1
YJL107C	1	1	1	0	0	0	1	1	1	1	1	1
YKL148C	1	1	1	1	1	0	0	0	1	1	1	1
YPL040C	1	1	1	0	0	0	0	0	1	1	1	1
YMR065W	1	1	1	1	1	1	1	0	0	0	1	1
YLL006W	1	0	0	1	1	1	1	1	0	1	1	1
YNL250W	0	0	0	1	1	1	1	1	0	1	0	0
YOR124C	0	1	1	1	1	1	1	0	0	1	1	0
YIL057C	1	1	1	1	1	1	1	0	0	0	0	0
YAR035W	1	1	1	1	1	1	1	0	0	0	0	0
YCR021C	0	0	0	1	1	1	1	1	1	0	0	0
YNL009W	1	1	1	1	1	1	1	1	0	0	0	0
YLR466W	1	1	1	0	1	0	1	0	0	1	1	0
YIL134W	1	1	0	0	0	0	0	1	1	1	1	1
YPR094W	0	1	1	1	1	1	1	1	1	1	0	1
YBL022C	1	1	1	0	1	0	1	0	1	1	1	1
YMR023C	1	1	0	0	0	0	0	0	1	1	1	1
YNL062C	0	0	0	1	1	1	1	1	1	1	1	1
YDR427W	0	1	1	1	1	1	1	0	1	1	0	0
YAL031C	1	1	1	1	1	1	1	0	1	0	1	0
YIL126W	1	1	0	0	0	1	1	1	1	1	1	1
YJR017C	1	1	1	1	1	0	0	1	1	0	0	1
YCR001W	1	0	1	0	1	1	1	1	1	1	1	0
YPL133C	0	0	0	1	1	1	1	1	1	1	0	0
YKL062W	1	1	1	1	1	1	1	1	0	0	0	1
YMR193W	1	1	0	0	0	0	0	0	1	1	1	1
YOL102C	0	1	1	1	1	1	1	0	1	1	1	1
YOR385W	0	0	1	1	0	1	1	1	1	1	1	0
YIL144W	1	1	0	1	1	1	1	0	0	1	1	1
YPR016C	0	0	1	1	1	0	1	1	1	1	1	1
YDL005C	1	1	1	1	1	1	1	0	1	0	0	1
YIR027C	1	1	0	0	1	1	1	1	1	1	1	1
YPL018W	1	1	1	1	1	1	1	0	0	1	0	0
YLR423C	1	1	1	1	1	1	0	0	0	1	1	1
YCL010C	1	1	1	1	1	1	1	1	0	0	0	0
YMR293C	1	1	0	0	0	0	0	0	1	1	1	1
YHR193C	1	1	0	1	1	0	0	1	1	1	1	1
YDR166C	0	1	1	1	1	1	1	0	1	0	0	0
YGL115W	1	1	1	0	0	0	0	0	1	1	1	1
YLR215C	0	0	0	1	1	1	1	1	1	1	1	1
YIL009C-A	1	1	0	0	1	0	1	1	1	1	1	1
YJR161C	1	1	1	1	1	1	1	0	0	1	0	0
YOR225W	1	0	1	0	0	0	1	1	1	1	1	1
YFL049W	0	1	1	1	0	1	0	1	1	1	1	1
YDR351W	0	0	1	1	1	1	1	1	1	0	1	1
YKL125W	0	1	1	0	1	1	1	1	1	1	0	0
YJL190C	1	0	0	0	0	0	1	1	1	1	1	1
YBR242W	0	0	0	1	1	1	1	1	1	0	1	1
YJR115W	1	1	1	1	1	1	1	1	1	0	0	0
YDL157C	1	1	0	0	0	1	0	1	1	1	1	1
YER009W	1	1	1	0	0	0	0	1	1	1	1	1
YER154W	1	1	0	0	0	0	0	1	1	1	1	1
YOR069W	0	1	1	1	1	1	0	1	1	1	1	0
YKL051W	1	1	1	1	1	1	1	1	1	0	0	0
YDL103C	1	1	1	0	0	0	0	0	1	1	1	1
YHR152W	1	1	1	1	1	1	0	1	0	0	0	0
YOL035C	1	0	1	0	1	1	1	1	1	1	0	0
YDR133C	1	1	1	1	1	1	0	1	1	0	0	1
YKL011C	1	1	1	1	1	1	0	1	0	0	1	1
YER145C	1	0	0	0	0	0	0	1	1	1	1	1
YOL115W	0	1	1	1	1	1	1	1	1	1	1	1
YGL042C	1	1	0	1	1	0	1	0	1	1	1	0
YHR113W	1	1	1	1	1	1	1	0	0	1	0	0
YJL055W	1	1	1	1	1	0	1	0	1	0	1	0
YJL117W	1	1	1	1	1	1	1	1	1	0	0	0
YJL048C	1	1	1	1	1	1	1	1	0	0	0	0
YIL171W	1	0	1	0	1	0	1	1	1	1	1	0
YHR121W	1	1	0	0	0	0	0	0	1	1	1	1
YBR196C	1	1	0	1	1	1	1	1	0	0	1	1
YOR057W	0	0	1	1	1	1	1	0	1	1	1	1
YBR068C	1	1	1	1	1	1	1	1	0	0	0	0
YPL209C	1	1	1	0	0	0	1	0	1	1	1	1
YJR082C	0	0	1	1	1	1	1	1	1	0	0	0
YMR264W	1	1	1	1	1	1	1	1	0	0	0	0
YOR132W	1	1	1	1	1	1	1	0	1	1	0	0
YDL031W	0	0	1	1	1	1	1	1	1	0	1	1
YMR204C	1	1	1	1	0	1	1	0	1	1	1	1
YHR184W	1	0	0	0	1	1	1	1	1	0	1	1
YDR018C	1	1	1	1	1	1	1	0	0	0	0	0
YLR196W	1	0	1	1	1	1	1	1	1	1	1	1
YNL292W	1	0	0	0	0	0	1	1	1	1	1	1
YPR099C	1	1	1	1	0	0	0	0	1	1	1	1
YBR138C	1	1	1	1	1	1	0	0	0	0	1	1
YPL169C	0	1	1	1	1	0	1	1	1	1	1	1
YDR277C	1	0	1	1	1	1	1	0	1	0	1	0
YOL069W	0	1	1	1	1	1	0	0	0	1	1	1
YIL159W	1	0	0	0	0	1	0	1	1	1	1	1
YNL024C	1	0	0	1	1	0	1	1	1	1	1	1
YGR249W	1	1	1	1	1	1	1	0	1	1	0	0
YKL218C	1	1	1	0	1	1	1	0	1	1	1	1
YER012W	1	1	1	1	1	1	1	0	0	1	1	0
YLR238W	1	1	1	0	1	0	0	1	1	0	1	1
YNR054C	0	0	1	1	1	1	1	1	1	1	1	1
YOR146W	0	0	1	1	1	1	1	1	1	1	1	1
YBR042C	0	1	1	1	0	0	0	1	1	1	1	1
YGR234W	1	1	0	0	0	0	0	1	1	1	1	1
YHL030W	1	1	1	1	1	1	1	0	0	1	1	0
YNL146W	1	1	1	1	1	1	1	0	1	1	0	0
YJR025C	1	1	1	1	1	1	1	1	0	0	0	0
YKR088C	0	1	0	1	1	1	0	1	1	1	1	1
YLR016C	1	0	1	1	0	1	1	1	1	1	1	1
YKR077W	0	0	1	0	1	1	1	1	1	1	1	1
YOR245C	1	1	1	1	1	1	1	0	1	0	0	0
YER013W	1	0	1	0	1	1	1	1	1	1	1	1
YIL162W	1	1	1	0	1	0	0	0	1	1	1	1
YDL112W	1	0	0	0	1	1	1	1	1	1	1	1
YPL178W	1	1	1	1	1	0	0	1	1	1	1	0
YLR325C	1	0	0	1	1	1	0	1	1	1	1	1
YGR149W	1	1	1	1	1	1	1	0	0	0	0	0
YGL130W	1	1	1	1	0	1	0	1	1	0	0	1
YNR061C	0	1	1	1	1	1	1	0	1	1	0	0
YDL248W	1	1	1	1	1	1	1	0	0	1	0	0
YAR028W	1	0	1	1	1	1	1	1	1	0	0	1
YBR186W	0	0	1	1	1	1	1	1	0	0	1	1
YOR116C	1	0	1	0	1	1	1	1	1	1	1	1
YDL086W	1	1	1	1	1	1	1	1	0	0	0	0
YNL224C	0	0	1	1	1	1	1	1	1	1	1	0
YMR042W	1	0	0	0	1	1	1	1	1	1	1	0
YGR178C	1	1	0	0	0	0	1	1	1	1	1	0
YDR092W	1	0	1	1	1	1	1	1	1	1	1	0
YHR094C	1	1	1	1	1	0	1	1	1	0	0	0
YDR079W	1	1	1	1	0	0	0	0	1	1	1	1
YHR123W	1	1	0	1	1	0	0	1	1	1	1	1
YPR130C	0	1	1	1	1	1	1	1	1	1	0	0
YCR028C	1	0	1	1	1	1	1	1	0	0	0	0
YCR097W	1	1	1	1	1	1	0	0	0	0	0	1
YKL099C	1	0	0	0	1	1	1	1	1	1	1	1
YLR239C	1	1	1	0	0	0	0	0	1	1	1	1
YPL092W	1	1	1	1	1	1	1	1	0	0	0	0
YDR435C	1	1	1	1	1	1	1	0	0	0	0	0
YDR002W	1	1	1	1	0	0	0	1	1	1	1	1
YML013W	1	1	1	1	1	1	1	0	0	1	1	1
YBR036C	1	1	1	1	1	0	0	0	1	1	1	1
YGR100W	1	0	0	0	1	1	1	1	0	1	0	0
YOR071C	0	1	1	1	1	1	1	1	1	0	0	0
YMR147W	1	1	1	1	1	1	1	1	1	0	0	0
YLR257W	1	0	0	1	1	1	0	1	1	1	1	1
YGR262C	1	0	0	0	0	1	0	1	1	1	1	1
YLR411W	1	0	0	1	1	1	1	0	0	1	1	1
YBR064W	0	1	1	1	1	1	1	1	1	0	0	0
YCL009C	1	1	1	1	1	1	1	1	1	0	0	0
YFL015C	1	1	1	1	0	1	1	1	0	0	1	0
YGL225W	1	0	0	0	0	0	0	1	1	1	1	1
YER052C	0	0	0	0	1	1	1	1	1	1	1	1
YBR095C	1	1	1	1	1	1	1	1	1	0	1	0
YDR254W	1	1	1	1	1	1	0	0	0	1	1	1
YMR271C	1	1	1	1	1	1	1	1	0	0	0	0
YOR127W	1	0	1	1	0	0	0	1	1	1	1	1
YGL166W	1	1	1	1	1	1	1	1	1	0	0	0
YNL309W	1	1	1	0	1	0	0	0	1	1	1	1
YOL062C	1	1	1	0	0	0	0	0	1	1	1	1
YJR106W	0	0	1	1	1	1	1	1	1	0	1	0
YAL023C	1	1	0	0	0	0	0	1	1	1	1	1
YHR164C	1	1	0	0	1	1	1	0	0	1	1	1
YKL137W	1	1	1	0	0	0	0	0	1	1	1	1
YBL080C	1	1	1	1	0	0	0	0	0	1	1	1
YOL135C	0	1	1	0	0	0	1	1	1	1	1	0
YLR436C	1	1	1	1	1	0	0	0	0	1	1	1
YDL155W	1	1	1	1	0	0	1	1	1	1	1	1
YBR263W	1	1	1	1	1	0	1	1	1	0	0	0
YNL163C	0	0	1	1	1	1	1	1	1	0	1	1
YER114C	0	1	0	0	1	1	1	1	1	0	0	0
YMR298W	1	1	1	1	1	1	1	1	0	0	0	0
YFL010C	1	0	0	0	0	0	1	1	1	1	1	1
YDL208W	0	0	1	0	1	1	1	1	1	1	1	1
YNL093W	1	1	1	1	1	1	1	0	0	0	0	0
YML007W	0	1	1	1	1	1	1	0	0	0	0	0
YMR078C	1	0	0	0	0	0	0	0	1	1	1	1
YPL139C	1	1	1	1	0	0	0	0	1	1	0	1
YMR180C	1	1	1	1	1	1	1	0	0	0	0	0
YAL058W	1	0	0	0	1	0	1	1	1	1	1	1
YNL085W	0	1	1	1	0	0	0	1	1	1	1	1
YLR311C	1	1	1	1	1	1	1	0	0	0	0	0
YHR179W	1	0	0	0	0	1	1	1	1	1	1	1
YLR389C	1	1	0	0	0	0	0	1	1	1	1	1
YLL009C	1	1	0	0	0	0	0	0	0	1	1	1
YFL036W	1	1	0	0	0	0	0	0	1	1	1	1
YDL089W	1	1	1	1	0	1	0	0	1	1	0	1
YHL046C	1	1	1	1	1	1	1	0	1	1	0	0
YPR132W	0	0	1	1	1	1	1	1	1	1	1	0
YNL171C	1	1	1	1	1	1	0	1	1	1	0	0
YHR099W	1	1	0	0	1	0	0	0	1	1	1	1
YHL025W	1	1	1	1	0	0	1	1	1	1	1	0
YGR133W	1	1	1	1	1	1	1	1	0	0	1	1
YML025C	1	1	1	0	0	0	0	0	1	1	1	1
YKL161C	1	1	1	1	1	1	1	0	0	1	0	1
YKR062W	1	1	0	1	1	1	0	1	1	1	0	1
YLR223C	1	0	1	1	1	1	1	1	1	1	1	1
YGL214W	1	1	1	0	1	0	1	1	1	1	0	0
YPR069C	0	1	1	1	1	1	0	1	1	1	0	1
YKR030W	0	1	0	1	1	1	0	0	1	1	0	1
YGL169W	1	0	0	0	0	0	1	1	1	1	1	1
YIL038C	1	1	0	1	1	1	0	1	1	1	1	0
YNL315C	1	1	1	0	0	0	0	0	1	1	1	1
YBL010C	1	0	1	0	0	1	0	0	1	1	1	1
YNL073W	1	1	1	1	0	0	0	0	1	1	1	1
YCR052W	1	0	1	0	0	0	1	1	1	1	1	1
YJL141C	1	1	1	1	1	1	1	0	0	0	0	0
YLR250W	1	1	1	1	1	1	1	0	0	1	0	1
YPR006C	1	1	1	1	1	1	1	0	0	0	0	0
YOR267C	1	1	1	1	1	0	1	1	1	0	0	0
YCR095C	0	1	1	1	1	1	1	0	0	0	0	1
YLR119W	1	1	1	1	1	1	1	1	0	0	0	0
YJL140W	1	1	1	1	1	1	0	1	0	1	0	1
YDL166C	1	0	0	0	0	0	0	1	1	1	1	1
YKL070W	1	1	1	1	1	1	1	1	1	0	0	0
YGR283C	0	0	0	0	1	1	1	1	1	1	1	1
YKL117W	1	1	1	1	1	1	1	1	0	0	0	0
YKL165C	1	0	0	0	0	0	0	0	1	1	1	1
YPL155C	1	1	1	1	0	0	0	1	1	1	1	1
YGL079W	0	0	1	1	1	1	1	1	1	1	1	0
YER069W	0	0	1	1	1	1	1	1	1	0	0	0
YDR407C	1	0	1	1	1	1	1	0	0	1	1	1
YNL097C	0	1	1	1	1	1	1	0	1	1	0	0
YLL046C	1	1	1	1	0	1	1	1	1	1	0	0
YJR052W	0	1	1	1	1	1	1	1	1	0	0	0
YMR163C	1	1	1	1	1	1	1	0	0	0	0	0
YMR186W	0	1	1	1	1	1	1	1	0	0	1	0
YLR454W	1	1	1	1	1	1	1	0	0	0	0	0
YIL156W	1	1	0	1	1	1	0	0	0	1	1	0
YCR050C	1	1	1	1	1	0	1	0	0	1	0	1
YOR207C	1	0	0	0	1	1	1	1	1	1	1	1
YPR020W	1	1	1	0	0	0	0	0	1	1	1	1
YPR168W	0	1	1	1	1	1	1	1	1	0	0	0
YFR024C-A	1	1	1	1	0	1	1	0	0	1	1	1
YHR074W	1	1	1	1	1	1	1	0	0	1	1	1
YLR368W	0	1	1	1	1	1	0	1	1	0	1	1
YIL128W	1	1	0	0	0	1	0	0	1	1	1	1
YNL116W	1	1	1	1	1	1	1	0	0	0	0	0
YKL014C	1	0	0	0	0	1	1	1	1	1	1	1
YNR019W	1	1	1	1	1	1	1	1	0	0	0	0
YLR064W	0	1	1	1	1	1	0	1	1	0	1	0
YOL105C	1	1	1	1	1	1	1	0	0	0	0	0
YMR211W	0	1	1	1	1	1	1	1	0	0	0	1
YJR006W	1	1	1	0	0	0	0	0	1	1	1	1
YGL238W	0	1	1	1	0	1	0	1	1	0	1	1
YBR280C	1	1	1	1	1	1	1	0	0	0	0	0
YGR257C	1	1	0	0	0	0	1	0	1	1	1	1
YNL049C	1	0	1	1	1	0	0	1	1	1	1	1
YBR128C	1	1	1	1	1	1	1	0	0	0	0	0
YJL010C	0	0	0	1	1	1	1	1	1	1	1	1
YOR325W	1	1	1	1	1	1	1	0	1	0	0	0
YBR220C	1	0	0	0	0	0	0	1	1	1	1	1
YLR191W	1	0	0	0	0	0	1	1	1	1	1	1
YCR053W	0	0	1	0	1	1	1	1	1	1	1	1
YDR179C	0	0	0	1	1	1	0	1	0	1	1	1
YBL036C	0	0	1	0	1	1	1	1	1	1	1	1
YGR082W	1	1	0	0	0	0	0	1	1	1	1	1
YNL091W	1	1	1	1	1	1	1	1	0	0	0	0
YDR216W	1	1	1	1	1	1	1	0	0	1	1	1
YGL019W	1	1	0	0	0	0	1	1	1	1	1	1
YER178W	1	1	1	1	1	1	1	1	0	0	0	0
YLR328W	1	1	1	0	0	0	0	1	1	0	1	1
YLR369W	1	1	1	1	1	0	0	0	1	1	1	1
YNL035C	1	0	0	0	0	1	0	1	1	1	1	1
YPR065W	0	1	1	1	1	1	1	1	1	0	1	0
YJL050W	1	0	0	0	1	1	1	1	1	1	1	1
YBR135W	1	1	1	0	0	0	0	1	1	0	1	0
YCL065W	1	1	1	1	1	1	1	1	1	0	1	0
YBR072W	0	1	1	1	1	1	1	1	0	0	0	0
