YAL001C	YPL007C
YNL232W	YOL021C
YNL232W	YOL142W
YNL236W	YNR010W
YNL236W	YOL135C
YNL236W	YPL042C
YNL236W	YPR070W
YNL238W	YOL031C
YNL287W	YPL010W
YNL290W	YOL094C
YNL290W	YOR217W
YNL301C	YOL127W
YNL301C	YOR096W
YNL301C	YOR204W
YNL301C	YOR206W
YNL301C	YPL090C
YNL301C	YPL131W
YNL306W	YNR037C
YNL306W	YOR204W
YNL306W	YPL118W
YNL308C	YPL012W
YNR010W	YOL135C
YNR010W	YPL042C
YNR010W	YPR070W
YNR023W	YPL016W
YNR023W	YPL129W
YNR037C	YPL118W
YNR053C	YOL127W
YNR053C	YPL131W
YOL001W	YPL031C
YOL021C	YOL142W
YOL039W	YOL127W
YOL041C	YOL077C
YOL041C	YOL127W
YOL041C	YOR206W
YOL041C	YOR272W
YOL041C	YPL012W
YOL041C	YPL043W
YOL041C	YPL131W
YOL041C	YPL198W
YOL077C	YOL127W
YOL077C	YOR206W
YOL077C	YOR272W
YOL077C	YPL012W
YOL077C	YPL043W
YOL077C	YPL131W
YOL077C	YPL198W
YOL077C	YPL211W
YOL094C	YOR217W
YOL127W	YOR096W
YOL127W	YOR206W
YOL127W	YPL043W
YOL127W	YPL090C
YOL127W	YPL131W
YOL127W	YPL198W
YOL127W	YPL211W
YOL127W	YPL220W
YOL127W	YPR067W
YOL135C	YPL042C
YOL135C	YPR070W
YOL148C	YPL047W
YOL148C	YPL254W
YOR069W	YOR132W
YOR078W	YPR137W
YOR096W	YOR310C
YOR096W	YPL012W
YOR096W	YPL081W
YOR096W	YPL090C
YOR096W	YPL126W
YOR096W	YPL131W
YOR096W	YPL198W
YOR096W	YPL220W
YOR136W	YPL235W
YOR145C	YPL012W
YOR145C	YPL126W
YOR145C	YPL266W
YOR159C	YPL213W
YOR159C	YPR178W
YOR204W	YPL081W
YOR204W	YPL090C
YOR204W	YPL118W
YOR204W	YPR041W
YOR206W	YOR272W
YOR206W	YPL043W
YOR206W	YPL131W
YOR206W	YPL211W
YOR207C	YOR210W
YOR207C	YOR224C
YOR207C	YPR190C
YOR210W	YOR224C
YOR210W	YOR340C
YOR210W	YOR341W
YOR210W	YPR190C
YOR224C	YOR340C
YOR224C	YOR341W
YOR224C	YPL129W
YOR224C	YPR190C
YOR260W	YPL237W
YOR272W	YPL043W
YOR272W	YPL131W
YOR272W	YPL198W
YOR272W	YPL211W
YOR294W	YPL131W
YOR310C	YPL126W
YOR310C	YPR137W
YOR340C	YOR341W
YPL012W	YPL043W
YPL012W	YPL126W
YPL012W	YPL131W
YPL012W	YPL266W
YPL042C	YPR070W
YPL043W	YPL198W
YPL043W	YPL211W
YPL090C	YPL198W
YPL126W	YPL266W
YPL126W	YPR137W
YPL129W	YPL235W
YPL131W	YPL198W
YPL131W	YPL211W
YPL139C	YPL181W
YPL151C	YPL213W
YPL151C	YPR101W
YPL178W	YPL190C
YPL198W	YPL211W
YPL198W	YPL220W
YPL204W	YPL266W
YPL213W	YPR101W
YPL213W	YPR178W
YPL259C	YPR029C
