YAL002W	YPL045W
YGR074W	YGR091W
YGR074W	YHR086W
YGR074W	YIL061C
YGR074W	YJR022W
YGR074W	YKL012W
YGR074W	YLR147C
YGR074W	YLR298C
YGR074W	YML046W
YGR074W	YML049C
YGR074W	YMR125W
YGR074W	YOR159C
YGR074W	YOR308C
YGR074W	YPR082C
YGR074W	YPR182W
YGR075C	YGR091W
YGR075C	YOR308C
YGR078C	YJL179W
YGR078C	YML094W
YGR078C	YNL153C
YGR081C	YMR308C
YGR081C	YPL012W
YGR083C	YJR007W
YGR083C	YLR291C
YGR083C	YPL237W
YGR085C	YHL001W
YGR085C	YHL015W
YGR085C	YIL133C
YGR085C	YJL177W
YGR085C	YJR123W
YGR085C	YJR145C
YGR085C	YKR081C
YGR085C	YLL045C
YGR085C	YLR029C
YGR085C	YLR075W
YGR085C	YLR150W
YGR085C	YLR340W
YGR085C	YLR367W
YGR085C	YLR432W
YGR085C	YLR448W
YGR085C	YML063W
YGR085C	YML073C
YGR085C	YMR142C
YGR085C	YMR194W
YGR085C	YMR242C
YGR085C	YMR290C
YGR085C	YNL061W
YGR085C	YNL096C
YGR085C	YNL112W
YGR085C	YNL132W
YGR085C	YNL178W
YGR085C	YOL040C
YGR085C	YOL127W
YGR085C	YOR096W
YGR085C	YOR204W
YGR085C	YOR234C
YGR085C	YPL090C
YGR085C	YPL093W
YGR085C	YPL131W
YGR085C	YPL198W
YGR085C	YPL220W
YGR085C	YPL249C-A
YGR086C	YKL142W
YGR086C	YLR429W
YGR090W	YGR128C
YGR090W	YIL035C
YGR090W	YJL109C
YGR090W	YJR145C
YGR090W	YLR186W
YGR090W	YLR197W
YGR090W	YLR223C
YGR090W	YLR409C
YGR090W	YMR093W
YGR090W	YMR128W
YGR090W	YMR229C
YGR090W	YMR290C
YGR090W	YNL132W
YGR090W	YOR039W
YGR090W	YOR096W
YGR090W	YPL012W
YGR090W	YPL126W
YGR090W	YPL217C
YGR090W	YPR144C
YGR091W	YJL124C
YGR091W	YLR147C
YGR091W	YLR424W
YGR091W	YML046W
YGR091W	YML049C
YGR091W	YMR288W
YGR091W	YNL147W
YGR091W	YOR308C
YGR091W	YPR082C
YGR113W	YKL052C
YGR116W	YPR133C
YGR120C	YML071C
YGR120C	YNL041C
YGR128C	YHR196W
YGR128C	YJL109C
YGR128C	YLL011W
YGR128C	YLR186W
YGR128C	YLR197W
YGR128C	YMR093W
YGR128C	YMR128W
YGR128C	YNL132W
YGR128C	YPL012W
YGR128C	YPL126W
YGR128C	YPL217C
YGR128C	YPR144C
YGR134W	YJR011C
YGR134W	YNL288W
YGR162W	YHL034C
YGR162W	YJL138C
YGR162W	YMR125W
YGR162W	YOR204W
YGR165W	YIL070C
YGR165W	YIL093C
YGR165W	YJR113C
YGR165W	YKL155C
YGR165W	YMR158W
YGR165W	YMR188C
YGR165W	YNL137C
YGR165W	YOR158W
YGR165W	YPL118W
YGR166W	YML077W
YGR179C	YJR135C
YGR179C	YLR381W
YGR179C	YPL018W
YGR180C	YJL026W
YGR200C	YHR187W
YGR200C	YLR384C
YGR200C	YMR312W
YGR200C	YPL086C
YGR200C	YPL101W
YGR206W	YLR119W
YGR214W	YLR048W
YGR215W	YIL093C
YGR215W	YJR113C
YGR215W	YKL003C
YGR215W	YKL155C
YGR215W	YMR158W
YGR215W	YMR188C
YGR215W	YNL137C
YGR215W	YOR158W
YGR215W	YPL118W
YGR218W	YHR020W
YGR218W	YJR077C
YGR218W	YKL145W
YGR220C	YKL167C
YGR220C	YLR312W-A
YGR220C	YLR439W
YGR220C	YML025C
YGR220C	YMR193W
YGR220C	YNL005C
YGR231C	YJL183W
YGR231C	YLR342W
YGR233C	YNL138W
YGR233C	YOL001W
YGR238C	YHR158C
YGR240C	YMR205C
YGR245C	YKL009W
YGR245C	YKR048C
YGR245C	YNL110C
YGR245C	YNL182C
YGR245C	YNR053C
YGR245C	YPL093W
YGR252W	YHR041C
YGR252W	YHR099W
YGR252W	YLR055C
YGR252W	YMR227C
YGR252W	YMR236W
YGR252W	YNL236W
YGR252W	YPL254W
YGR253C	YML092C
YGR253C	YMR314W
YGR253C	YOR157C
YGR274C	YMR227C
YGR274C	YMR236W
YGR274C	YPL011C
YGR275W	YIL126W
YGR275W	YKR008W
YGR275W	YLR033W
YGR275W	YLR321C
YGR275W	YLR357W
YGR275W	YML127W
YGR275W	YMR033W
YGR275W	YPR034W
YGR278W	YLL036C
YGR278W	YLR117C
YGR278W	YML049C
YGR278W	YMR213W
YGR278W	YMR288W
YGR278W	YPL151C
YGR285C	YHR064C
YGR285C	YPR189W
YHL001W	YIL133C
YHL001W	YJL177W
YHL001W	YJR123W
YHL001W	YLL045C
YHL001W	YLR075W
YHL001W	YLR287C-A
YHL001W	YLR340W
YHL001W	YLR448W
YHL001W	YML063W
YHL001W	YML073C
YHL001W	YMR142C
YHL001W	YMR194W
YHL001W	YMR242C
YHL001W	YNL178W
YHL001W	YOL040C
YHL001W	YOL127W
YHL001W	YOR096W
YHL001W	YPL090C
YHL001W	YPL198W
YHL001W	YPL220W
YHL001W	YPL249C-A
YHL002W	YNR006W
YHL011C	YKL181W
YHL015W	YJR123W
YHL015W	YLR340W
YHL015W	YML073C
YHL015W	YMR230W
YHL015W	YMR242C
YHL015W	YNL178W
YHL015W	YOL040C
YHL015W	YOR096W
YHL025W	YMR033W
YHL025W	YNR023W
YHL025W	YPL016W
YHL025W	YPR034W
YHL029C	YNL032W
YHL029C	YNL099C
YHL034C	YJR123W
YHL034C	YJR145C
YHL034C	YLL045C
YHL034C	YMR125W
YHL034C	YOR096W
YHL034C	YPL131W
YHR012W	YJL053W
YHR012W	YJL154C
YHR012W	YOR069W
YHR012W	YOR132W
YHR013C	YOR253W
YHR020W	YJR077C
YHR020W	YKL104C
YHR023W	YPR188C
YHR024C	YLR163C
YHR029C	YLR287C-A
YHR041C	YHR058C
YHR041C	YLR071C
YHR041C	YML007W
YHR041C	YMR112C
YHR041C	YNL236W
YHR041C	YNR010W
YHR041C	YOL051W
YHR041C	YOL135C
YHR041C	YOR174W
YHR041C	YPL042C
YHR041C	YPR168W
YHR052W	YKL009W
YHR052W	YKL172W
YHR052W	YKR081C
YHR052W	YLL008W
YHR052W	YLL034C
YHR052W	YLL045C
YHR052W	YLR002C
YHR052W	YLR449W
YHR052W	YMR049C
YHR052W	YMR229C
YHR052W	YMR242C
YHR052W	YMR290C
YHR052W	YNL061W
YHR052W	YNL110C
YHR052W	YNL182C
YHR052W	YOL041C
YHR052W	YOL127W
YHR052W	YPL012W
YHR052W	YPL093W
YHR052W	YPL131W
YHR058C	YLR071C
YHR058C	YML007W
YHR058C	YMR112C
YHR058C	YNL236W
YHR058C	YNR010W
YHR058C	YOL051W
YHR058C	YOL135C
YHR058C	YOR174W
YHR058C	YPL042C
YHR058C	YPR168W
YHR062C	YNL221C
YHR062C	YNL282W
YHR064C	YNL209W
YHR081W	YNL232W
YHR081W	YOL021C
YHR081W	YOL142W
YHR081W	YOR001W
YHR081W	YOR076C
YHR085W	YKL009W
YHR085W	YNL182C
YHR085W	YNR053C
YHR085W	YPL093W
YHR086W	YIL061C
YHR086W	YKL012W
YHR086W	YLR147C
YHR086W	YLR298C
YHR086W	YML046W
YHR086W	YMR125W
YHR086W	YPL178W
YHR089C	YLR029C
YHR089C	YLR175W
YHR089C	YNL308C
YHR090C	YNL136W
YHR099W	YLR055C
YHR099W	YMR236W
YHR099W	YPL082C
YHR099W	YPL254W
YHR118C	YLL004W
YHR118C	YNL261W
YHR118C	YPR162C
YHR122W	YIL128W
YHR122W	YNL240C
YHR143W-A	YOR210W
YHR143W-A	YOR340C
YHR147C	YLR439W
YHR147C	YMR193W
YHR147C	YNL005C
YHR166C	YLR102C
YHR166C	YNL172W
YHR166C	YOR249C
YHR167W	YNL253W
YHR187W	YLR384C
YHR187W	YPL086C
YHR187W	YPL101W
YHR193C	YNL112W
YHR193C	YPL037C
YHR196W	YJL109C
YHR196W	YLL011W
YHR196W	YLR186W
YHR196W	YLR197W
YHR196W	YMR093W
YHR196W	YPL126W
YHR196W	YPL217C
YHR196W	YPR137W
YHR196W	YPR144C
YHR200W	YKL145W
YHR200W	YLR421C
YHR200W	YMR191W
YHR200W	YMR314W
YHR200W	YOR117W
YHR200W	YOR259C
YHR200W	YOR261C
YHR200W	YPR108W
YHR208W	YJR148W
YIL017C	YMR135C
YIL022W	YJR045C
YIL033C	YJL164C
YIL033C	YPL203W
YIL034C	YIR003W
YIL035C	YIL084C
YIL035C	YKL088W
YIL035C	YLR418C
YIL035C	YML069W
YIL035C	YOR039W
YIL035C	YOR123C
YIL061C	YKL012W
YIL061C	YLR147C
YIL061C	YLR298C
YIL061C	YML046W
YIL061C	YML049C
YIL061C	YMR125W
YIL061C	YPL178W
YIL061C	YPR182W
YIL068C	YLR166C
YIL070C	YNL137C
YIL071C	YMR025W
YIL071C	YOL117W
YIL084C	YMR075W
YIL084C	YNL097C
YIL084C	YNL330C
YIL084C	YOL004W
YIL084C	YPL181W
YIL093C	YJR113C
YIL093C	YKL155C
YIL093C	YMR158W
YIL093C	YMR188C
YIL093C	YNL081C
YIL093C	YNL137C
YIL093C	YOR158W
YIL093C	YPL118W
YIL098C	YJL180C
YIL103W	YKL191W
YIL103W	YOR133W
YIL112W	YKR029C
YIL126W	YKR001C
YIL126W	YKR008W
YIL126W	YLR033W
YIL126W	YLR321C
YIL126W	YLR357W
YIL126W	YML127W
YIL126W	YMR033W
YIL126W	YOR304W
YIL126W	YPL082C
YIL126W	YPR034W
YIL133C	YJL177W
YIL133C	YJR123W
YIL133C	YJR145C
YIL133C	YLL045C
YIL133C	YLR029C
YIL133C	YLR075W
YIL133C	YLR197W
YIL133C	YLR340W
YIL133C	YLR448W
YIL133C	YML026C
YIL133C	YML063W
YIL133C	YML073C
YIL133C	YMR142C
YIL133C	YMR194W
YIL133C	YMR242C
YIL133C	YMR290C
YIL133C	YNL096C
YIL133C	YNL132W
YIL133C	YNL178W
YIL133C	YOL041C
YIL133C	YOL120C
YIL133C	YOL127W
YIL133C	YOR096W
YIL133C	YOR204W
YIL133C	YPL131W
YIL133C	YPL198W
YIL133C	YPL249C-A
YIL142W	YJL111W
YIL142W	YNL212W
YIL143C	YOR352W
YIL144W	YMR117C
YIL144W	YOL069W
YIL153W	YNL201C
YIL161W	YNL023C
YIR008C	YKL045W
YIR008C	YNL102W
YIR009W	YML049C
YIR009W	YMR288W
YJL011C	YKL144C
YJL011C	YKR025W
YJL011C	YNL113W
YJL011C	YOR207C
YJL011C	YPR110C
YJL011C	YPR190C
YJL034W	YMR214W
YJL052W	YJR009C
YJL053W	YJL154C
YJL053W	YOR069W
YJL066C	YMR203W
YJL069C	YJL109C
YJL069C	YLR409C
YJL069C	YMR093W
YJL109C	YLL011W
YJL109C	YLR186W
YJL109C	YLR197W
YJL109C	YLR409C
YJL109C	YMR093W
YJL109C	YMR128W
YJL109C	YNL132W
YJL109C	YPL012W
YJL109C	YPL126W
YJL109C	YPL217C
YJL109C	YPR137W
YJL109C	YPR144C
YJL115W	YPL153C
YJL124C	YLR147C
YJL124C	YNL147W
YJL124C	YOR308C
YJL124C	YPR082C
YJL125C	YNL062C
YJL140W	YML010W
YJL140W	YOL005C
YJL140W	YOR210W
YJL140W	YPL129W
YJL146W	YPL154C
YJL154C	YOR069W
YJL154C	YOR132W
YJL155C	YLR345W
YJL164C	YPL203W
YJL173C	YLR347C
YJL173C	YML032C
YJL177W	YJR123W
YJL177W	YLL045C
YJL177W	YLR029C
YJL177W	YLR075W
YJL177W	YLR150W
YJL177W	YLR287C-A
YJL177W	YLR340W
YJL177W	YLR448W
YJL177W	YML063W
YJL177W	YML073C
YJL177W	YMR142C
YJL177W	YMR194W
YJL177W	YMR242C
YJL177W	YNL096C
YJL177W	YNL178W
YJL177W	YNL302C
YJL177W	YOL040C
YJL177W	YOL127W
YJL177W	YOR096W
YJL177W	YOR204W
YJL177W	YOR234C
YJL177W	YPL090C
YJL177W	YPL198W
YJL177W	YPL220W
YJL177W	YPL249C-A
YJL179W	YML094W
YJL179W	YNL153C
YJL183W	YJR075W
YJR006W	YJR043C
YJR007W	YLR291C
YJR007W	YMR309C
YJR007W	YPL237W
YJR022W	YMR268C
YJR022W	YNL147W
YJR022W	YOR308C
YJR033C	YOR332W
YJR042W	YKL057C
YJR045C	YLR203C
YJR050W	YLL036C
YJR050W	YLR117C
YJR050W	YMR213W
YJR050W	YPL151C
YJR050W	YPR101W
YJR067C	YNL260C
YJR077C	YLR342W
YJR093C	YKL018W
YJR093C	YKR002W
YJR093C	YLR115W
YJR093C	YLR277C
YJR093C	YMR061W
YJR093C	YNL222W
YJR093C	YNL317W
YJR093C	YPR107C
YJR109C	YOR303W
YJR113C	YKL155C
YJR113C	YMR158W
YJR113C	YMR188C
YJR113C	YNL081C
YJR113C	YNL137C
YJR113C	YOR158W
YJR113C	YPL118W
YJR123W	YJR145C
YJR123W	YLL045C
YJR123W	YLR029C
YJR123W	YLR075W
YJR123W	YLR197W
YJR123W	YLR287C-A
YJR123W	YLR340W
YJR123W	YLR448W
YJR123W	YML063W
YJR123W	YML073C
YJR123W	YMR093W
YJR123W	YMR116C
YJR123W	YMR142C
YJR123W	YMR194W
YJR123W	YMR230W
YJR123W	YMR242C
YJR123W	YNL096C
YJR123W	YNL132W
YJR123W	YNL178W
YJR123W	YNL302C
YJR123W	YOL040C
YJR123W	YOL127W
YJR123W	YOR096W
YJR123W	YOR204W
YJR123W	YPL090C
YJR123W	YPL131W
YJR123W	YPL220W
YJR123W	YPL266W
YJR123W	YPR189W
YJR135C	YLR381W
YJR135C	YPL018W
YJR135C	YPR046W
YJR145C	YLL045C
YJR145C	YLR029C
YJR145C	YLR150W
YJR145C	YLR175W
YJR145C	YLR186W
YJR145C	YLR197W
YJR145C	YLR367W
YJR145C	YML056C
YJR145C	YML063W
YJR145C	YML073C
YJR145C	YMR093W
YJR145C	YMR116C
YJR145C	YMR128W
YJR145C	YMR229C
YJR145C	YMR242C
YJR145C	YMR290C
YJR145C	YNL132W
YJR145C	YNL178W
YJR145C	YNL308C
YJR145C	YOL120C
YJR145C	YOL127W
YJR145C	YOR096W
YJR145C	YOR204W
YJR145C	YPL012W
YJR145C	YPL081W
YJR145C	YPL090C
YJR145C	YPL131W
YJR145C	YPL198W
YJR145C	YPL217C
YJR145C	YPL220W
YJR145C	YPR144C
YKL003C	YPL118W
YKL009W	YKR081C
YKL009W	YLL008W
YKL009W	YLL045C
YKL009W	YLR002C
YKL009W	YLR406C
YKL009W	YMR049C
YKL009W	YMR290C
YKL009W	YNL061W
YKL009W	YNL110C
YKL009W	YNL182C
YKL009W	YNR053C
YKL009W	YPL093W
YKL009W	YPL131W
YKL009W	YPL198W
YKL009W	YPL249C-A
YKL012W	YLR147C
YKL012W	YLR298C
YKL012W	YML046W
YKL012W	YML049C
YKL012W	YMR125W
YKL012W	YOR159C
YKL012W	YPR182W
YKL013C	YNR035C
YKL014C	YMR290C
YKL014C	YNL061W
YKL014C	YOL144W
YKL018W	YKR002W
YKL018W	YLR015W
YKL018W	YLR115W
YKL018W	YLR277C
YKL018W	YLR448W
YKL018W	YMR061W
YKL018W	YNL222W
YKL018W	YNL317W
YKL018W	YOR179C
YKL018W	YPL138C
YKL018W	YPR107C
YKL023W	YLR398C
YKL023W	YPR189W
YKL029C	YKL104C
YKL045W	YNL102W
YKL052C	YKR037C
YKL052C	YKR083C
YKL058W	YOR194C
YKL060C	YKL152C
YKL060C	YOL086C
YKL060C	YOR133W
YKL078W	YNL186W
YKL080W	YOR332W
YKL088W	YKR072C
YKL088W	YOR039W
YKL122C	YPL243W
YKL122C	YPR088C
YKL139W	YML112W
YKL143W	YNL178W
YKL143W	YNL207W
YKL143W	YPL266W
YKL144C	YKR025W
YKL144C	YNL113W
YKL144C	YOR207C
YKL144C	YPR110C
YKL144C	YPR190C
YKL145W	YLR421C
YKL145W	YMR191W
YKL145W	YMR314W
YKL145W	YOR117W
YKL145W	YOR259C
YKL145W	YOR261C
YKL145W	YPR108W
YKL148C	YLL041C
YKL152C	YML028W
YKL155C	YMR158W
YKL155C	YMR188C
YKL155C	YNL137C
YKL155C	YOR158W
YKL155C	YOR204W
YKL155C	YPL118W
YKL167C	YLR312W-A
YKL167C	YLR439W
YKL167C	YML025C
YKL167C	YMR024W
YKL167C	YMR193W
YKL167C	YNL005C
YKL172W	YKR081C
YKL172W	YLL008W
YKL172W	YLL045C
YKL172W	YLR002C
YKL172W	YLR029C
YKL172W	YMR049C
YKL172W	YMR290C
YKL172W	YNL061W
YKL172W	YOL127W
YKL172W	YPL093W
YKL172W	YPL131W
YKL191W	YOR133W
YKL196C	YLR440C
YKL196C	YMR197C
YKL196C	YNL258C
YKL206C	YLR199C
YKR001C	YLR033W
YKR001C	YLR357W
YKR001C	YMR033W
YKR001C	YMR072W
YKR001C	YOR304W
YKR001C	YPL082C
YKR002W	YLR115W
YKR002W	YLR277C
YKR002W	YMR061W
YKR002W	YNL222W
YKR002W	YNL317W
YKR002W	YPR107C
YKR008W	YLR033W
YKR008W	YLR321C
YKR008W	YLR357W
YKR008W	YML127W
YKR008W	YMR033W
YKR008W	YPR034W
YKR014C	YOR370C
YKR022C	YLR424W
YKR025W	YNL113W
YKR025W	YOR207C
YKR025W	YOR210W
YKR025W	YPR110C
YKR025W	YPR190C
YKR027W	YLR330W
YKR027W	YMR237W
YKR048C	YMR139W
YKR048C	YNL078W
YKR048C	YOL012C
YKR060W	YLL011W
YKR060W	YLR186W
YKR060W	YLR197W
YKR060W	YLR409C
YKR060W	YMR093W
YKR060W	YMR128W
YKR060W	YNL132W
YKR060W	YOR096W
YKR060W	YPL126W
YKR060W	YPR144C
YKR079C	YMR099C
YKR081C	YLL008W
YKR081C	YLL045C
YKR081C	YLR002C
YKR081C	YLR029C
YKR081C	YMR290C
YKR081C	YNL061W
YKR081C	YNL110C
YKR081C	YNR053C
YKR081C	YOL127W
YKR081C	YOR096W
YKR081C	YOR294W
YKR081C	YPL093W
YKR081C	YPL131W
YKR081C	YPL198W
YLL004W	YNL261W
YLL004W	YPR162C
YLL008W	YLL034C
YLL008W	YLL045C
YLL008W	YLR002C
YLL008W	YMR049C
YLL008W	YMR229C
YLL008W	YMR290C
YLL008W	YNL061W
YLL008W	YNL110C
YLL008W	YOL127W
YLL008W	YPL093W
YLL008W	YPL131W
YLL008W	YPL198W
YLL010C	YOR043W
YLL011W	YLR186W
YLL011W	YLR197W
YLL011W	YLR409C
YLL011W	YMR093W
YLL011W	YNL132W
YLL011W	YPL126W
YLL011W	YPL217C
YLL011W	YPR137W
YLL011W	YPR144C
YLL026W	YPL048W
YLL034C	YLR002C
YLL034C	YLR449W
YLL034C	YMR049C
YLL034C	YMR242C
YLL034C	YMR290C
YLL034C	YNL061W
YLL034C	YPL093W
YLL036C	YLR117C
YLL036C	YLR147C
YLL036C	YLR424W
YLL036C	YML049C
YLL036C	YMR213W
YLL036C	YMR288W
YLL036C	YPL151C
YLL036C	YPR101W
YLL045C	YLR002C
YLL045C	YLR029C
YLL045C	YLR075W
YLL045C	YLR432W
YLL045C	YLR448W
YLL045C	YML063W
YLL045C	YML073C
YLL045C	YMR142C
YLL045C	YMR194W
YLL045C	YMR242C
YLL045C	YMR290C
YLL045C	YNL061W
YLL045C	YNL112W
YLL045C	YNL132W
YLL045C	YNL178W
YLL045C	YOL041C
YLL045C	YOL120C
YLL045C	YOL127W
YLL045C	YOR096W
YLL045C	YPL012W
YLL045C	YPL090C
YLL045C	YPL093W
YLL045C	YPL131W
YLL045C	YPL198W
YLL045C	YPL220W
YLL045C	YPL249C-A
YLR002C	YLR029C
YLR002C	YLR449W
YLR002C	YMR049C
YLR002C	YMR290C
YLR002C	YNL061W
YLR002C	YNL110C
YLR002C	YOL041C
YLR002C	YOL127W
YLR002C	YOR294W
YLR002C	YPL093W
YLR002C	YPL131W
YLR002C	YPL198W
YLR015W	YPL138C
YLR025W	YPR173C
YLR028C	YMR120C
YLR029C	YLR075W
YLR029C	YLR287C-A
YLR029C	YLR340W
YLR029C	YLR432W
YLR029C	YLR448W
YLR029C	YML063W
YLR029C	YML073C
YLR029C	YMR194W
YLR029C	YMR229C
YLR029C	YMR242C
YLR029C	YMR290C
YLR029C	YNL096C
YLR029C	YNL132W
YLR029C	YNL178W
YLR029C	YOL040C
YLR029C	YOL041C
YLR029C	YOL120C
YLR029C	YOL127W
YLR029C	YOR096W
YLR029C	YOR204W
YLR029C	YOR294W
YLR029C	YPL090C
YLR029C	YPL093W
YLR029C	YPL131W
YLR029C	YPL198W
YLR029C	YPL220W
YLR033W	YLR321C
YLR033W	YLR357W
YLR033W	YML127W
YLR033W	YMR033W
YLR033W	YPL082C
YLR033W	YPR034W
YLR055C	YMR227C
YLR055C	YMR236W
YLR055C	YPL254W
YLR071C	YML007W
YLR071C	YMR112C
YLR071C	YNL236W
YLR071C	YNR010W
YLR071C	YOL051W
YLR071C	YOL135C
YLR071C	YOR174W
YLR071C	YPL042C
YLR071C	YPR168W
YLR074C	YLR325C
YLR074C	YNR053C
YLR074C	YOL127W
YLR074C	YPL093W
YLR075W	YLR150W
YLR075W	YLR287C-A
YLR075W	YLR340W
YLR075W	YLR448W
YLR075W	YML063W
YLR075W	YML073C
YLR075W	YMR142C
YLR075W	YMR194W
YLR075W	YMR242C
YLR075W	YNL096C
YLR075W	YNL112W
YLR075W	YNL132W
YLR075W	YNL178W
YLR075W	YOL127W
YLR075W	YOR096W
YLR075W	YOR234C
YLR075W	YPL090C
YLR075W	YPL198W
YLR075W	YPL220W
YLR075W	YPL249C-A
YLR079W	YLR210W
YLR102C	YOR249C
YLR115W	YLR277C
YLR115W	YMR061W
YLR115W	YNL222W
YLR115W	YNL317W
YLR115W	YPR107C
YLR117C	YLR147C
YLR117C	YLR424W
YLR117C	YML049C
YLR117C	YMR125W
YLR117C	YMR213W
YLR117C	YMR288W
YLR117C	YPL151C
YLR117C	YPR101W
YLR146C	YPR069C
YLR147C	YLR298C
YLR147C	YML046W
YLR147C	YML049C
YLR147C	YMR125W
YLR147C	YMR213W
YLR147C	YMR288W
YLR147C	YNL147W
YLR147C	YOR159C
YLR147C	YOR308C
YLR147C	YPL151C
YLR147C	YPR082C
YLR147C	YPR182W
YLR150W	YLR448W
YLR150W	YML063W
YLR150W	YML073C
YLR150W	YMR242C
YLR150W	YNL112W
YLR150W	YOL127W
YLR150W	YOR096W
YLR150W	YPL198W
YLR150W	YPL249C-A
YLR175W	YLR197W
YLR175W	YMR229C
YLR175W	YMR290C
YLR175W	YMR310C
YLR175W	YNL308C
YLR175W	YPL012W
YLR178C	YMR297W
YLR186W	YLR197W
YLR186W	YLR409C
YLR186W	YMR093W
YLR186W	YMR128W
YLR186W	YNL132W
YLR186W	YOR096W
YLR186W	YOR145C
YLR186W	YOR310C
YLR186W	YPL012W
YLR186W	YPL126W
YLR186W	YPL217C
YLR186W	YPR137W
YLR186W	YPR144C
YLR192C	YMR309C
YLR192C	YNL244C
YLR197W	YLR409C
YLR197W	YLR448W
YLR197W	YMR093W
YLR197W	YMR128W
YLR197W	YMR229C
YLR197W	YMR290C
YLR197W	YNL132W
YLR197W	YOR078W
YLR197W	YOR096W
YLR197W	YOR310C
YLR197W	YPL012W
YLR197W	YPL126W
YLR197W	YPL217C
YLR197W	YPR137W
YLR197W	YPR144C
YLR221C	YOL144W
YLR240W	YPL120W
YLR259C	YNL055C
YLR259C	YNL085W
YLR264W	YNL096C
YLR277C	YLR448W
YLR277C	YMR061W
YLR277C	YNL222W
YLR277C	YNL317W
YLR277C	YPR107C
YLR287C	YLR340W
YLR287C-A	YLR448W
YLR287C-A	YML063W
YLR287C-A	YML073C
YLR287C-A	YMR194W
YLR287C-A	YMR242C
YLR287C-A	YNL096C
YLR287C-A	YNL178W
YLR287C-A	YNL302C
YLR287C-A	YOL040C
YLR287C-A	YOL127W
YLR291C	YPL237W
YLR292C	YOR254C
YLR298C	YML046W
YLR298C	YMR125W
YLR312W-A	YLR439W
YLR312W-A	YML025C
YLR312W-A	YMR024W
YLR312W-A	YMR193W
YLR312W-A	YNL005C
YLR321C	YLR357W
YLR321C	YML127W
YLR321C	YMR033W
YLR321C	YPR034W
YLR325C	YNR053C
YLR325C	YOL127W
YLR325C	YPL093W
YLR325C	YPL249C-A
YLR330W	YMR237W
YLR335W	YLR347C
YLR335W	YNL189W
YLR340W	YLR448W
YLR340W	YML063W
YLR340W	YML073C
YLR340W	YMR194W
YLR340W	YMR242C
YLR340W	YNL132W
YLR340W	YNL178W
YLR340W	YOL127W
YLR340W	YPL090C
YLR340W	YPL220W
YLR340W	YPL249C-A
YLR344W	YMR194W
YLR347C	YMR308C
YLR347C	YNL189W
YLR347C	YPL020C
YLR347C	YPL178W
YLR357W	YML127W
YLR357W	YMR033W
YLR357W	YPL082C
YLR357W	YPR034W
YLR367W	YML026C
YLR367W	YMR116C
YLR367W	YMR194W
YLR367W	YNL207W
YLR367W	YOR096W
YLR367W	YPL249C-A
YLR381W	YPL018W
YLR384C	YMR312W
YLR384C	YPL086C
YLR384C	YPL101W
YLR385C	YLR399C
YLR398C	YPR189W
YLR406C	YOL127W
YLR409C	YMR093W
YLR409C	YNL132W
YLR409C	YPL126W
YLR409C	YPL217C
YLR409C	YPR137W
YLR409C	YPR144C
YLR418C	YOR039W
YLR418C	YOR123C
YLR421C	YMR191W
YLR421C	YOR117W
YLR421C	YOR259C
YLR421C	YOR261C
YLR421C	YPR108W
YLR424W	YML049C
YLR424W	YMR125W
YLR424W	YPL151C
YLR424W	YPR082C
YLR424W	YPR101W
YLR425W	YPL066W
YLR429W	YNL106C
YLR432W	YML056C
YLR432W	YML073C
YLR432W	YMR290C
YLR432W	YNL178W
YLR432W	YPL131W
YLR432W	YPL198W
YLR439W	YML025C
YLR439W	YMR024W
YLR439W	YMR193W
YLR439W	YNL005C
YLR439W	YNL284C
YLR440C	YNL258C
YLR440C	YOR075W
YLR448W	YML063W
YLR448W	YML073C
YLR448W	YMR061W
YLR448W	YMR142C
YLR448W	YMR194W
YLR448W	YMR242C
YLR448W	YMR290C
YLR448W	YNL096C
YLR448W	YNL132W
YLR448W	YNL178W
YLR448W	YOL040C
YLR448W	YOL041C
YLR448W	YOL127W
YLR448W	YOR096W
YLR448W	YPL090C
YLR448W	YPL131W
YLR448W	YPL198W
YLR448W	YPL220W
YLR448W	YPL249C-A
YLR449W	YMR049C
YLR449W	YMR242C
YLR449W	YMR290C
YLR449W	YNL061W
YLR449W	YOL127W
YLR449W	YPL093W
YLR449W	YPL131W
YLR449W	YPL198W
YML007W	YMR112C
YML007W	YNL236W
YML007W	YNR010W
YML007W	YOL051W
YML007W	YOL135C
YML007W	YOR174W
YML007W	YPL042C
YML007W	YPR168W
YML009C	YMR193W
YML010W	YNL201C
YML010W	YOL005C
YML025C	YMR024W
YML025C	YMR193W
YML025C	YNL005C
YML026C	YOR096W
YML046W	YML049C
YML046W	YMR125W
YML046W	YMR288W
YML046W	YPR082C
YML046W	YPR182W
YML049C	YMR125W
YML049C	YMR213W
YML049C	YMR288W
YML049C	YOR159C
YML049C	YOR308C
YML049C	YOR319W
YML049C	YPL151C
YML049C	YPR082C
YML049C	YPR101W
YML056C	YPL198W
YML063W	YML073C
YML063W	YMR142C
YML063W	YMR194W
YML063W	YMR242C
YML063W	YMR290C
YML063W	YNL096C
YML063W	YNL132W
YML063W	YNL178W
YML063W	YOL040C
YML063W	YOL120C
YML063W	YOL127W
YML063W	YOR096W
YML063W	YOR204W
YML063W	YPL012W
YML063W	YPL090C
YML063W	YPL198W
YML063W	YPL220W
YML063W	YPL249C-A
YML069W	YOR039W
YML069W	YOR123C
YML071C	YNL041C
