YAL001C	YBR123C
YMR024W	YNL284C
YMR048W	YNL273W
YMR049C	YMR229C
YMR049C	YNL002C
YMR049C	YNL061W
YMR049C	YNL110C
YMR049C	YOR063W
YMR049C	YPL043W
YMR049C	YPL093W
YMR049C	YPL211W
YMR049C	YPR016C
YMR075W	YOL004W
YMR075W	YPL139C
YMR075W	YPR023C
YMR078C	YNL290W
YMR128W	YMR229C
YMR128W	YOL010W
YMR128W	YOR096W
YMR128W	YPL012W
YMR128W	YPL126W
YMR128W	YPL217C
YMR128W	YPR137W
YMR128W	YPR144C
YMR142C	YMR194W
YMR142C	YMR242C
YMR142C	YNL069C
YMR142C	YOR063W
YMR142C	YOR096W
YMR142C	YPL090C
YMR142C	YPL198W
YMR142C	YPL249C-A
YMR143W	YMR194W
YMR146C	YNL244C
YMR146C	YOR361C
YMR167W	YNL082W
YMR172W	YOR039W
YMR172W	YOR061W
YMR193W	YNL005C
YMR193W	YNL252C
YMR194W	YMR242C
YMR194W	YNL069C
YMR194W	YNL302C
YMR194W	YOL040C
YMR194W	YOR063W
YMR194W	YOR096W
YMR194W	YPL198W
YMR229C	YNL061W
YMR229C	YOL041C
YMR229C	YPL012W
YMR229C	YPL126W
YMR240C	YMR288W
YMR240C	YOR308C
YMR240C	YOR319W
YMR240C	YPL151C
YMR242C	YNL002C
YMR242C	YNL069C
YMR242C	YNL302C
YMR242C	YOL040C
YMR242C	YOL041C
YMR242C	YOR063W
YMR242C	YOR096W
YMR242C	YOR234C
YMR242C	YPL090C
YMR242C	YPL093W
YMR242C	YPL131W
YMR242C	YPL198W
YMR242C	YPL249C-A
YMR288W	YOR159C
YMR288W	YOR319W
YMR288W	YPL151C
YMR288W	YPR101W
YMR308C	YNL189W
YMR308C	YPL020C
YNL002C	YNL061W
YNL002C	YNL110C
YNL002C	YNL182C
YNL002C	YOL041C
YNL002C	YOR063W
YNL002C	YPL043W
YNL002C	YPL093W
YNL002C	YPL131W
YNL002C	YPL211W
YNL002C	YPL249C-A
YNL002C	YPR016C
YNL005C	YNL252C
YNL005C	YNL284C
YNL023C	YNL135C
YNL025C	YNL236W
YNL037C	YOR136W
YNL041C	YPR105C
YNL055C	YNL085W
YNL059C	YPL129W
YNL059C	YPL235W
YNL061W	YNL110C
YNL061W	YOL041C
YNL061W	YOR063W
YNL061W	YOR294W
YNL061W	YPL043W
YNL061W	YPL093W
YNL061W	YPL131W
YNL061W	YPL198W
YNL061W	YPL211W
YNL061W	YPR016C
YNL069C	YOL039W
YNL069C	YOL040C
YNL069C	YOL120C
YNL069C	YOR063W
YNL069C	YOR096W
YNL069C	YPL090C
YNL069C	YPL198W
YNL069C	YPL249C-A
YNL069C	YPR102C
YNL110C	YNL182C
YNL110C	YOR063W
YNL110C	YPL093W
YNL110C	YPL211W
YNL110C	YPR016C
YNL112W	YOR063W
YNL136W	YPR023C
YNL137C	YOR158W
YNL137C	YPL013C
YNL137C	YPL118W
YNL182C	YOR063W
YNL182C	YPL093W
YNL182C	YPR016C
YNL189W	YNL232W
YNL189W	YOL021C
YNL189W	YOR001W
YNL189W	YPL020C
YNL189W	YPL178W
YNL222W	YPR107C
YNL232W	YOL021C
YNL232W	YOR001W
YNL236W	YOL051W
YNL236W	YPL042C
YNL236W	YPR070W
YNL244C	YOR361C
YNL248C	YOR210W
YNL248C	YOR340C
YNL248C	YPR010C
YNL248C	YPR187W
YNL251C	YPL190C
YNL252C	YNL284C
YNL261W	YPR162C
YNL287W	YPL010W
YNL290W	YOR144C
YNL290W	YOR217W
YNL308C	YPL012W
YNR037C	YOR158W
YNR037C	YPL118W
YOL001W	YPL031C
YOL004W	YPL139C
YOL004W	YPR023C
YOL005C	YOR210W
YOL005C	YPL129W
YOL005C	YPR187W
YOL010W	YPL217C
YOL021C	YOR001W
YOL040C	YOR063W
YOL040C	YOR096W
YOL040C	YPL090C
YOL041C	YOR063W
YOL041C	YPL012W
YOL041C	YPL043W
YOL041C	YPL131W
YOL041C	YPL198W
YOL051W	YPL042C
YOL051W	YPR070W
YOL115W	YPL190C
YOL120C	YOR063W
YOL120C	YPL198W
YOL145C	YOR039W
YOL145C	YOR061W
YOR039W	YOR061W
YOR063W	YOR096W
YOR063W	YPL012W
YOR063W	YPL043W
YOR063W	YPL090C
YOR063W	YPL093W
YOR063W	YPL131W
YOR063W	YPL198W
YOR063W	YPL211W
YOR063W	YPL249C-A
YOR063W	YPR016C
YOR078W	YPR137W
YOR096W	YOR310C
YOR096W	YPL012W
YOR096W	YPL090C
YOR096W	YPL126W
YOR096W	YPL131W
YOR096W	YPL198W
YOR096W	YPL217C
YOR096W	YPL249C-A
YOR096W	YPR144C
YOR116C	YOR210W
YOR116C	YOR304W
YOR116C	YPR187W
YOR116C	YPR190C
YOR136W	YPL235W
YOR145C	YPL012W
YOR145C	YPL126W
YOR145C	YPL266W
YOR158W	YPL013C
YOR158W	YPL118W
YOR210W	YOR340C
YOR210W	YPR010C
YOR210W	YPR187W
YOR210W	YPR190C
YOR260W	YPL237W
YOR294W	YPL131W
YOR310C	YPL126W
YOR310C	YPR137W
YOR340C	YPR010C
YOR340C	YPR187W
YPL011C	YPL254W
YPL012W	YPL043W
YPL012W	YPL126W
YPL012W	YPL131W
YPL012W	YPL217C
YPL012W	YPL266W
YPL012W	YPR144C
YPL013C	YPL118W
YPL042C	YPR070W
YPL043W	YPL093W
YPL043W	YPL198W
YPL043W	YPL211W
YPL086C	YPL101W
YPL090C	YPL198W
YPL093W	YPL131W
YPL093W	YPL198W
YPL093W	YPL211W
YPL093W	YPL249C-A
YPL093W	YPR016C
YPL093W	YPR102C
YPL126W	YPL217C
YPL126W	YPL266W
YPL126W	YPR137W
YPL126W	YPR144C
YPL129W	YPL235W
YPL129W	YPR187W
YPL131W	YPL198W
YPL131W	YPL211W
YPL131W	YPL249C-A
YPL131W	YPR016C
YPL131W	YPR102C
YPL139C	YPR023C
YPL151C	YPR101W
YPL178W	YPL190C
YPL198W	YPL211W
YPL204W	YPL266W
YPL211W	YPR016C
YPL217C	YPR112C
YPL217C	YPR137W
YPL217C	YPR144C
YPL249C-A	YPR016C
YPL266W	YPR144C
YPR010C	YPR187W
YPR137W	YPR144C
YPR187W	YPR190C
