YAL001C	YDR362C
YMR158W	YNL306W
YMR158W	YPL013C
YMR188C	YNL306W
YMR188C	YNR037C
YMR193W	YNL252C
YMR194W	YMR242C
YMR194W	YNL069C
YMR194W	YNL302C
YMR194W	YOL040C
YMR194W	YOL127W
YMR194W	YOR063W
YMR194W	YPL198W
YMR194W	YPL220W
YMR218C	YOR115C
YMR223W	YPL254W
YMR229C	YMR290C
YMR229C	YOL041C
YMR229C	YPL012W
YMR229C	YPL126W
YMR240C	YOR308C
YMR240C	YOR319W
YMR240C	YPL213W
YMR242C	YMR290C
YMR242C	YNL002C
YMR242C	YNL069C
YMR242C	YNL302C
YMR242C	YOL040C
YMR242C	YOL041C
YMR242C	YOL127W
YMR242C	YOR063W
YMR242C	YOR204W
YMR242C	YPL131W
YMR242C	YPL198W
YMR242C	YPL220W
YMR242C	YPL249C-A
YMR290C	YNL002C
YMR290C	YNL069C
YMR290C	YNL110C
YMR290C	YNL308C
YMR290C	YOL041C
YMR290C	YOL127W
YMR290C	YOR063W
YMR290C	YPL012W
YMR290C	YPL043W
YMR290C	YPL131W
YMR290C	YPL198W
YMR290C	YPL211W
YMR290C	YPL220W
YMR290C	YPR016C
YMR309C	YOR204W
YMR309C	YOR361C
YMR312W	YPL086C
YNL002C	YNL110C
YNL002C	YNL182C
YNL002C	YNR053C
YNL002C	YOL041C
YNL002C	YOL127W
YNL002C	YOR063W
YNL002C	YPL043W
YNL002C	YPL131W
YNL002C	YPL211W
YNL002C	YPL249C-A
YNL002C	YPR016C
YNL037C	YOR136W
YNL041C	YPR105C
YNL049C	YPL085W
YNL049C	YPR181C
YNL055C	YNL085W
YNL069C	YOL039W
YNL069C	YOL040C
YNL069C	YOL127W
YNL069C	YOR063W
YNL069C	YOR204W
YNL069C	YPL143W
YNL069C	YPL198W
YNL069C	YPL220W
YNL069C	YPL249C-A
YNL069C	YPR102C
YNL097C	YOL004W
YNL097C	YPR023C
YNL110C	YNL182C
YNL110C	YOL127W
YNL110C	YOR063W
YNL110C	YPL211W
YNL110C	YPR016C
YNL136W	YPR023C
YNL182C	YNR053C
YNL182C	YOR063W
YNL182C	YPR016C
YNL207W	YOR145C
YNL207W	YPL204W
YNL207W	YPL266W
YNL221C	YNL282W
YNL232W	YOL021C
YNL232W	YOL142W
YNL232W	YOR001W
YNL236W	YOR174W
YNL238W	YOL031C
YNL248C	YOR210W
YNL248C	YOR224C
YNL248C	YOR340C
YNL248C	YOR341W
YNL248C	YPR010C
YNL252C	YOR150W
YNL306W	YNR037C
YNL306W	YOR204W
YNL306W	YPL013C
YNL308C	YPL012W
YNR003C	YOR207C
YNR003C	YOR210W
YNR003C	YOR224C
YNR003C	YPR190C
YNR053C	YOL127W
YNR053C	YOR063W
YNR053C	YPL131W
YNR053C	YPL249C-A
YNR053C	YPR016C
YOL004W	YPR023C
YOL005C	YOR210W
YOL005C	YOR224C
YOL021C	YOL142W
YOL021C	YOR001W
YOL039W	YOL127W
YOL040C	YOL127W
YOL040C	YOR063W
YOL041C	YOL127W
YOL041C	YOR063W
YOL041C	YPL012W
YOL041C	YPL043W
YOL041C	YPL131W
YOL041C	YPL198W
YOL127W	YOR063W
YOL127W	YPL043W
YOL127W	YPL131W
YOL127W	YPL143W
YOL127W	YPL198W
YOL127W	YPL211W
YOL127W	YPL220W
YOL127W	YPL249C-A
YOL127W	YPR016C
YOL127W	YPR067W
YOL139C	YOR276W
YOL142W	YOR001W
YOL145C	YOR039W
YOL145C	YOR061W
YOL145C	YOR123C
YOR039W	YOR061W
YOR061W	YOR123C
YOR063W	YPL012W
YOR063W	YPL043W
YOR063W	YPL131W
YOR063W	YPL143W
YOR063W	YPL198W
YOR063W	YPL211W
YOR063W	YPL220W
YOR063W	YPL249C-A
YOR063W	YPR016C
YOR063W	YPR189W
YOR078W	YPR137W
YOR145C	YPL012W
YOR145C	YPL126W
YOR145C	YPL266W
YOR204W	YOR361C
YOR204W	YPL081W
YOR204W	YPL249C-A
YOR207C	YOR210W
YOR207C	YOR224C
YOR207C	YPR190C
YOR210W	YOR224C
YOR210W	YOR340C
YOR210W	YOR341W
YOR210W	YPR010C
YOR210W	YPR190C
YOR224C	YOR340C
YOR224C	YOR341W
YOR224C	YPR010C
YOR224C	YPR190C
YOR254C	YPL094C
YOR308C	YPL213W
YOR310C	YPL126W
YOR310C	YPR137W
YOR340C	YOR341W
YOR340C	YPR010C
YOR341W	YPR010C
YPL012W	YPL043W
YPL012W	YPL126W
YPL012W	YPL131W
YPL012W	YPL217C
YPL012W	YPL266W
YPL043W	YPL198W
YPL043W	YPL211W
YPL048W	YPR080W
YPL085W	YPR181C
YPL126W	YPL217C
YPL126W	YPL266W
YPL126W	YPR137W
YPL131W	YPL198W
YPL131W	YPL211W
YPL131W	YPL249C-A
YPL131W	YPR016C
YPL131W	YPR102C
YPL143W	YPL249C-A
YPL198W	YPL211W
YPL198W	YPL220W
YPL204W	YPL266W
YPL210C	YPR088C
YPL211W	YPR016C
YPL217C	YPR112C
YPL217C	YPR137W
YPL220W	YPR102C
YPL249C-A	YPR016C
YPL259C	YPR029C
