YAL001C	YDR362C
YJR145C	YOL127W
YJR145C	YOR063W
YJR145C	YOR096W
YJR145C	YOR204W
YJR145C	YPL081W
YJR145C	YPL090C
YJR145C	YPR144C
YKL003C	YPL013C
YKL009W	YLL008W
YKL009W	YLL045C
YKL009W	YMR049C
YKL009W	YMR290C
YKL009W	YNL002C
YKL009W	YNL061W
YKL009W	YNL182C
YKL009W	YNR053C
YKL009W	YOL077C
YKL009W	YOR063W
YKL009W	YOR272W
YKL009W	YPL211W
YKL009W	YPR016C
YKL014C	YMR290C
YKL014C	YNL061W
YKL014C	YOL144W
YKL014C	YPL043W
YKL023W	YPR189W
YKL029C	YKL104C
YKL029C	YLR106C
YKL052C	YKR083C
YKL059C	YKR002W
YKL059C	YNL222W
YKL059C	YNL317W
YKL059C	YPR107C
YKL060C	YKL152C
YKL060C	YLR044C
YKL078W	YNL186W
YKL088W	YKR072C
YKL088W	YOR061W
YKL104C	YLR180W
YKL104C	YOR151C
YKL122C	YML105C
YKL122C	YPL210C
YKL122C	YPL243W
YKL135C	YLR170C
YKL135C	YPR029C
YKL145W	YMR191W
YKL145W	YOR117W
YKL145W	YOR261C
YKL148C	YLL041C
YKL152C	YML028W
YKL155C	YMR158W
YKL155C	YMR188C
YKL155C	YOR158W
YKL155C	YOR204W
YKL155C	YPL013C
YKL172W	YLL008W
YKL172W	YLL045C
YKL172W	YLR196W
YKL172W	YMR049C
YKL172W	YMR290C
YKL172W	YNL002C
YKL172W	YNL061W
YKL172W	YOL077C
YKL172W	YOL127W
YKL172W	YOR063W
YKL172W	YOR272W
YKL172W	YPL211W
YKL182W	YLR044C
YKL182W	YPL231W
YKL204W	YOL139C
YKL206C	YLR199C
YKR002W	YNL222W
YKR002W	YNL317W
YKR002W	YPR107C
YKR006C	YLR312W-A
YKR006C	YLR439W
YKR014C	YMR258C
YKR014C	YOR370C
YKR022C	YLR424W
YKR025W	YNL113W
YKR025W	YNL151C
YKR025W	YNR003C
YKR025W	YOR116C
YKR025W	YOR210W
YKR025W	YOR224C
YKR025W	YPR187W
YKR025W	YPR190C
YKR026C	YLR291C
YKR026C	YOR260W
YKR026C	YPL237W
YKR060W	YLR197W
YKR060W	YMR093W
YKR060W	YMR128W
YKR060W	YNL132W
YKR060W	YOR096W
YKR060W	YPL126W
YKR060W	YPR144C
YLL004W	YPR162C
YLL008W	YLL034C
YLL008W	YLL045C
YLL008W	YLR106C
YLL008W	YMR049C
YLL008W	YMR229C
YLL008W	YMR290C
YLL008W	YNL002C
YLL008W	YNL061W
YLL008W	YOL077C
YLL008W	YOL127W
YLL008W	YOR063W
YLL008W	YOR272W
YLL008W	YPL043W
YLL008W	YPL211W
YLL008W	YPR016C
YLL010C	YOR043W
YLL022C	YNL030W
YLL022C	YNL031C
YLL034C	YMR049C
YLL034C	YMR242C
YLL034C	YMR290C
YLL034C	YNL002C
YLL034C	YNL061W
YLL034C	YOL077C
YLL034C	YOR063W
YLL034C	YOR272W
YLL034C	YPL043W
YLL034C	YPL211W
YLL036C	YLR147C
YLL036C	YLR424W
YLL036C	YMR240C
YLL036C	YPL213W
YLL036C	YPR101W
YLL045C	YLR075W
YLL045C	YLR196W
YLL045C	YLR432W
YLL045C	YLR441C
YLL045C	YLR448W
YLL045C	YML073C
YLL045C	YMR142C
YLL045C	YMR194W
YLL045C	YMR242C
YLL045C	YMR290C
YLL045C	YNL002C
YLL045C	YNL061W
YLL045C	YNL112W
YLL045C	YNL132W
YLL045C	YOL077C
YLL045C	YOL127W
YLL045C	YOR063W
YLL045C	YOR096W
YLL045C	YOR272W
YLL045C	YPL043W
YLL045C	YPL090C
YLL045C	YPL211W
YLL045C	YPR016C
YLR005W	YPR056W
YLR033W	YLR321C
YLR033W	YLR357W
YLR033W	YMR033W
YLR033W	YMR091C
YLR033W	YPL082C
YLR033W	YPR034W
YLR035C	YMR167W
YLR052W	YNL059C
YLR052W	YOR141C
YLR052W	YPL129W
YLR052W	YPL235W
YLR074C	YLR325C
YLR074C	YNR053C
YLR074C	YOL127W
YLR075W	YLR150W
YLR075W	YLR180W
YLR075W	YLR287C-A
YLR075W	YLR340W
YLR075W	YLR441C
YLR075W	YLR448W
YLR075W	YML073C
YLR075W	YMR142C
YLR075W	YMR194W
YLR075W	YMR242C
YLR075W	YNL096C
YLR075W	YNL112W
YLR075W	YNL132W
YLR075W	YOL127W
YLR075W	YOR063W
YLR075W	YOR096W
YLR075W	YOR234C
YLR075W	YPL090C
YLR079W	YLR210W
YLR106C	YLR180W
YLR106C	YNL002C
YLR106C	YNL182C
YLR106C	YNR053C
YLR106C	YOR151C
YLR127C	YOR249C
YLR147C	YLR275W
YLR147C	YMR240C
YLR147C	YNL147W
YLR147C	YOR159C
YLR147C	YOR308C
YLR147C	YPL213W
YLR147C	YPR082C
YLR147C	YPR178W
YLR147C	YPR182W
YLR148W	YLR396C
YLR148W	YMR231W
YLR150W	YLR448W
YLR150W	YML073C
YLR150W	YMR242C
YLR150W	YNL112W
YLR150W	YOL127W
YLR150W	YOR063W
YLR150W	YOR096W
YLR170C	YPR029C
YLR175W	YLR197W
YLR175W	YMR229C
YLR175W	YMR290C
YLR175W	YNL308C
YLR175W	YOR063W
YLR180W	YOR151C
YLR196W	YOL077C
YLR197W	YLR222C
YLR197W	YLR448W
YLR197W	YMR093W
YLR197W	YMR128W
YLR197W	YMR229C
YLR197W	YMR290C
YLR197W	YNL075W
YLR197W	YNL132W
YLR197W	YOR078W
YLR197W	YOR096W
YLR197W	YOR310C
YLR197W	YPL126W
YLR197W	YPR137W
YLR197W	YPR144C
YLR200W	YNL153C
YLR221C	YOL144W
YLR222C	YMR093W
YLR222C	YMR128W
YLR222C	YNL075W
YLR222C	YNL132W
YLR222C	YPL126W
YLR222C	YPR137W
YLR222C	YPR144C
YLR240W	YLR360W
YLR240W	YPL120W
YLR264W	YNL096C
YLR268W	YNL258C
YLR270W	YOR173W
YLR275W	YMR240C
YLR275W	YNL147W
YLR275W	YOR159C
YLR275W	YOR308C
YLR275W	YPL213W
YLR275W	YPR057W
YLR275W	YPR082C
YLR275W	YPR178W
YLR275W	YPR182W
YLR287C	YLR340W
YLR287C-A	YLR441C
YLR287C-A	YLR448W
YLR287C-A	YML073C
YLR287C-A	YMR194W
YLR287C-A	YMR242C
YLR287C-A	YNL096C
YLR287C-A	YOL039W
YLR287C-A	YOL127W
YLR287C-A	YOR063W
YLR291C	YOR260W
YLR291C	YPL237W
YLR312W-A	YLR439W
YLR321C	YLR357W
YLR321C	YMR033W
YLR321C	YMR091C
YLR321C	YPR034W
YLR325C	YNR053C
YLR325C	YOL127W
YLR325C	YOR063W
YLR340W	YLR441C
YLR340W	YLR448W
YLR340W	YML073C
YLR340W	YMR194W
YLR340W	YMR242C
YLR340W	YNL132W
YLR340W	YOL039W
YLR340W	YOL127W
YLR340W	YPL090C
YLR347C	YMR308C
YLR347C	YNL189W
YLR347C	YOR098C
YLR347C	YPL020C
YLR357W	YMR033W
YLR357W	YMR091C
YLR357W	YPL082C
YLR357W	YPR034W
YLR360W	YPL120W
YLR370C	YNR035C
YLR381W	YPL018W
YLR396C	YMR231W
YLR399C	YPL235W
YLR407W	YOR061W
YLR418C	YOL145C
YLR418C	YOR061W
YLR418C	YOR123C
YLR423C	YPL166W
YLR424W	YPL213W
YLR424W	YPR082C
YLR424W	YPR101W
YLR432W	YML073C
YLR432W	YMR290C
YLR439W	YOR150W
YLR441C	YLR448W
YLR441C	YML073C
YLR441C	YMR194W
YLR441C	YMR242C
YLR441C	YNL096C
YLR441C	YOL127W
YLR441C	YOR063W
YLR441C	YOR096W
YLR441C	YPL090C
YLR448W	YML073C
YLR448W	YMR142C
YLR448W	YMR194W
YLR448W	YMR242C
YLR448W	YMR290C
YLR448W	YNL096C
YLR448W	YNL132W
YLR448W	YOL127W
YLR448W	YOR063W
YLR448W	YOR096W
YLR448W	YPL090C
YML007W	YNL236W
YML007W	YOL051W
YML007W	YOL135C
YML007W	YOR174W
YML007W	YOR244W
YML010W	YNL201C
YML010W	YOR151C
YML010W	YOR224C
YML010W	YPR187W
YML015C	YML098W
YML015C	YMR005W
YML015C	YMR236W
YML015C	YPL011C
YML024W	YOR096W
YML024W	YOR204W
YML026C	YOR096W
YML041C	YPL235W
YML069W	YNL030W
YML069W	YOL145C
YML069W	YOR061W
YML069W	YOR123C
YML071C	YNL041C
YML071C	YNL051W
YML073C	YMR142C
YML073C	YMR194W
YML073C	YMR242C
YML073C	YMR290C
YML073C	YNL002C
YML073C	YNL061W
YML073C	YNL096C
YML073C	YNL112W
YML073C	YOL127W
YML073C	YOR063W
YML073C	YOR096W
YML073C	YOR204W
YML073C	YOR234C
YML073C	YPL090C
YML073C	YPL143W
YML092C	YOR157C
YML092C	YOR362C
YML092C	YPR103W
YML095C	YPL022W
YML098W	YMR005W
YML098W	YMR236W
YML100W	YMR261C
YML102W	YPR018W
YML105C	YPL210C
YML105C	YPL243W
YML109W	YMR273C
YML114C	YPL129W
YML117W	YPL190C
YMR005W	YMR236W
YMR005W	YPL011C
YMR033W	YMR072W
YMR033W	YMR091C
YMR033W	YNR023W
YMR033W	YPL016W
YMR033W	YPL129W
YMR033W	YPR034W
YMR048W	YNL273W
YMR049C	YMR229C
YMR049C	YMR290C
YMR049C	YNL002C
YMR049C	YNL061W
YMR049C	YOL077C
YMR049C	YOL127W
YMR049C	YOR063W
YMR049C	YOR272W
YMR049C	YPL043W
YMR049C	YPL211W
YMR049C	YPR016C
YMR072W	YOR058C
YMR072W	YPL082C
YMR075W	YMR263W
YMR075W	YNL330C
YMR075W	YPL139C
YMR075W	YPR023C
YMR078C	YNL290W
YMR091C	YPL082C
YMR091C	YPR034W
YMR093W	YMR128W
YMR093W	YNL075W
YMR093W	YNL132W
YMR093W	YOR096W
YMR093W	YOR145C
YMR093W	YPL126W
YMR093W	YPR137W
YMR093W	YPR144C
YMR128W	YMR229C
YMR128W	YNL075W
YMR128W	YNL132W
YMR128W	YOR096W
YMR128W	YPL126W
YMR128W	YPR137W
YMR128W	YPR144C
YMR142C	YMR194W
YMR142C	YMR242C
YMR142C	YOL127W
YMR142C	YOR063W
YMR142C	YOR096W
YMR142C	YOR204W
YMR142C	YPL090C
YMR142C	YPL143W
YMR143W	YMR194W
YMR146C	YMR309C
YMR146C	YNL244C
YMR146C	YOR204W
YMR146C	YPL081W
YMR158W	YMR188C
YMR158W	YOR158W
YMR158W	YPL013C
YMR172W	YOR061W
YMR186W	YOR027W
YMR186W	YPL240C
YMR188C	YOR158W
YMR191W	YOR117W
YMR191W	YOR261C
YMR194W	YMR242C
YMR194W	YNL096C
YMR194W	YNL132W
YMR194W	YOL127W
YMR194W	YOR063W
YMR194W	YOR096W
YMR218C	YOR115C
YMR223W	YMR236W
YMR229C	YMR290C
YMR229C	YNL061W
YMR229C	YNL132W
YMR229C	YOL077C
YMR229C	YOR272W
YMR229C	YPL126W
YMR236W	YPL011C
YMR240C	YOR308C
YMR240C	YPL213W
YMR240C	YPR082C
YMR240C	YPR178W
YMR242C	YMR290C
YMR242C	YNL002C
YMR242C	YNL096C
YMR242C	YOL077C
YMR242C	YOL127W
YMR242C	YOR063W
YMR242C	YOR096W
YMR242C	YOR204W
YMR242C	YOR234C
YMR242C	YPL090C
YMR263W	YNL330C
YMR263W	YPL139C
YMR263W	YPL181W
YMR290C	YNL002C
YMR290C	YNL061W
YMR290C	YNL132W
YMR290C	YNL308C
YMR290C	YOL077C
YMR290C	YOL127W
YMR290C	YOR063W
YMR290C	YOR096W
YMR290C	YOR272W
YMR290C	YPL043W
YMR290C	YPL211W
YMR290C	YPR016C
YMR308C	YNL189W
YMR308C	YPL020C
YMR309C	YNL244C
YMR309C	YOR204W
YNL002C	YNL061W
YNL002C	YNL182C
YNL002C	YNR053C
YNL002C	YOL077C
YNL002C	YOL127W
YNL002C	YOR063W
YNL002C	YOR272W
YNL002C	YPL043W
YNL002C	YPL211W
YNL002C	YPR016C
YNL021W	YPR179C
YNL032W	YNL099C
YNL041C	YNL051W
YNL049C	YPR181C
YNL056W	YNL099C
YNL059C	YOR141C
YNL059C	YPL129W
YNL059C	YPL235W
YNL061W	YOL077C
YNL061W	YOL127W
YNL061W	YOR063W
YNL061W	YOR272W
YNL061W	YPL043W
YNL061W	YPL211W
YNL061W	YPR016C
YNL075W	YPL126W
YNL075W	YPR137W
YNL075W	YPR144C
YNL078W	YOL070C
YNL096C	YOL127W
YNL096C	YOR063W
YNL096C	YOR096W
YNL096C	YPL090C
YNL096C	YPR067W
YNL104C	YOR108W
YNL106C	YPR171W
YNL112W	YOL127W
YNL112W	YOR063W
YNL113W	YNL151C
YNL113W	YNR003C
YNL113W	YOR116C
YNL113W	YOR210W
YNL113W	YOR224C
YNL113W	YOR340C
YNL113W	YPR187W
YNL113W	YPR190C
YNL118C	YOL149W
YNL132W	YOR063W
YNL132W	YOR096W
YNL132W	YOR310C
YNL132W	YPL081W
YNL132W	YPL090C
YNL132W	YPL126W
YNL132W	YPR137W
YNL132W	YPR144C
YNL136W	YOR244W
YNL136W	YPR023C
YNL147W	YOR308C
YNL147W	YPR082C
YNL147W	YPR178W
YNL151C	YNR003C
YNL151C	YOR116C
YNL151C	YOR210W
YNL151C	YOR224C
YNL151C	YPR187W
YNL151C	YPR190C
YNL182C	YNR053C
YNL182C	YOR063W
YNL182C	YPR016C
YNL189W	YOL021C
YNL189W	YOL142W
YNL189W	YOR001W
YNL189W	YOR076C
YNL189W	YOR098C
YNL189W	YPL020C
YNL207W	YOR056C
YNL207W	YOR145C
YNL207W	YPL204W
YNL221C	YNL282W
YNL222W	YNL317W
YNL222W	YOR179C
YNL222W	YPR107C
YNL236W	YOL051W
YNL236W	YOL135C
YNL236W	YOR174W
YNL262W	YPR175W
YNL317W	YPR107C
YNL330C	YPL139C
YNL330C	YPL181W
YNL330C	YPR023C
YNR003C	YOR116C
YNR003C	YOR210W
YNR003C	YOR224C
YNR003C	YPR187W
YNR003C	YPR190C
YNR023W	YPL016W
YNR023W	YPL129W
YNR023W	YPR034W
YNR024W	YOL021C
YNR024W	YOL142W
YNR024W	YOR001W
YNR053C	YOL127W
YNR053C	YOR063W
YNR053C	YPR016C
YOL001W	YPL031C
YOL021C	YOL142W
YOL021C	YOR001W
YOL021C	YOR076C
YOL039W	YOL127W
YOL051W	YOL135C
YOL051W	YOR174W
YOL077C	YOL127W
YOL077C	YOR063W
YOL077C	YOR272W
YOL077C	YPL043W
YOL077C	YPL211W
YOL127W	YOR063W
YOL127W	YOR096W
YOL127W	YPL043W
YOL127W	YPL090C
YOL127W	YPL143W
YOL127W	YPL211W
YOL127W	YPR016C
YOL127W	YPR067W
YOL135C	YOR174W
YOL139C	YOR276W
YOL142W	YOR001W
YOL142W	YOR076C
YOL145C	YOR061W
YOL145C	YOR123C
YOR001W	YOR076C
YOR027W	YPL240C
YOR035C	YOR326W
YOR061W	YOR123C
YOR063W	YOR096W
YOR063W	YOR272W
YOR063W	YPL043W
YOR063W	YPL090C
YOR063W	YPL143W
YOR063W	YPL211W
YOR063W	YPR016C
YOR063W	YPR189W
YOR078W	YPR137W
YOR096W	YOR310C
YOR096W	YPL081W
YOR096W	YPL090C
YOR096W	YPL126W
YOR096W	YPR144C
YOR116C	YOR210W
YOR116C	YOR224C
YOR116C	YOR304W
YOR116C	YPL082C
YOR116C	YPR187W
YOR116C	YPR190C
YOR117W	YOR261C
YOR136W	YPL235W
YOR141C	YPL129W
YOR141C	YPL235W
YOR145C	YPL126W
YOR151C	YOR210W
YOR151C	YOR224C
YOR151C	YPL129W
YOR151C	YPR187W
YOR156C	YPR034W
YOR157C	YOR362C
YOR157C	YPR103W
YOR158W	YPL013C
YOR159C	YPL213W
YOR159C	YPR178W
YOR159C	YPR182W
YOR204W	YPL081W
YOR204W	YPL090C
YOR210W	YOR224C
YOR210W	YOR340C
YOR210W	YPR187W
YOR210W	YPR190C
YOR224C	YOR340C
YOR224C	YPL129W
YOR224C	YPR187W
YOR224C	YPR190C
YOR244W	YPR023C
YOR260W	YPL237W
YOR272W	YPL043W
YOR272W	YPL211W
YOR304W	YPL082C
YOR308C	YPL213W
YOR308C	YPR082C
YOR308C	YPR178W
YOR310C	YPL126W
YOR310C	YPR137W
YOR340C	YPR187W
YOR362C	YPR103W
YPL003W	YPR066W
YPL016W	YPR034W
YPL043W	YPL211W
YPL048W	YPR080W
YPL126W	YPR137W
YPL126W	YPR144C
YPL129W	YPL235W
YPL129W	YPR187W
YPL139C	YPL181W
YPL139C	YPR023C
YPL210C	YPL243W
YPL211W	YPR016C
YPL213W	YPR082C
YPL213W	YPR101W
YPL213W	YPR178W
YPR082C	YPR101W
YPR082C	YPR178W
YPR137W	YPR144C
YPR178W	YPR182W
YPR187W	YPR190C
