YAL002W	YLR148W
YOR207C	YPR187W
YOR210W	YOR340C
YOR210W	YOR341W
YOR210W	YPR010C
YOR210W	YPR187W
YOR244W	YPR023C
YOR254C	YPL094C
YOR272W	YPL093W
YOR272W	YPL211W
YOR304W	YPL082C
YOR308C	YPL213W
YOR340C	YOR341W
YOR340C	YPR010C
YOR340C	YPR187W
YOR341W	YPR010C
YOR341W	YPR187W
YOR361C	YPR041W
YPL012W	YPL217C
YPL012W	YPR144C
YPL013C	YPL118W
YPL042C	YPR070W
YPL042C	YPR168W
YPL048W	YPR080W
YPL093W	YPL211W
YPL093W	YPL249C-A
YPL093W	YPR016C
YPL129W	YPR187W
YPL139C	YPL181W
YPL139C	YPR023C
YPL211W	YPR016C
YPL213W	YPR101W
YPL217C	YPR137W
YPL217C	YPR144C
YPL249C-A	YPR016C
YPR010C	YPR187W
YPR070W	YPR168W
YPR137W	YPR144C
