YAL001C	YBR123C
YLR029C	YOR294W
YLR029C	YPL198W
YLR029C	YPL220W
YLR044C	YOL086C
YLR055C	YMR223W
YLR055C	YMR236W
YLR055C	YOL148C
YLR074C	YLR325C
YLR074C	YNR053C
YLR075W	YLR150W
YLR075W	YLR340W
YLR075W	YML073C
YLR075W	YMR242C
YLR075W	YNL069C
YLR075W	YNL178W
YLR075W	YOR096W
YLR075W	YOR234C
YLR075W	YPL198W
YLR075W	YPL220W
YLR075W	YPL249C-A
YLR106C	YNR053C
YLR106C	YOR151C
YLR115W	YNL222W
YLR115W	YNL317W
YLR115W	YPR107C
YLR117C	YLR147C
YLR117C	YLR424W
YLR117C	YML049C
YLR117C	YMR125W
YLR117C	YMR288W
YLR117C	YPL151C
YLR127C	YNL172W
YLR129W	YLR186W
YLR129W	YLR222C
YLR129W	YMR093W
YLR129W	YOR145C
YLR129W	YPL217C
YLR129W	YPL266W
YLR129W	YPR144C
YLR146C	YPR069C
YLR147C	YLR275W
YLR147C	YML046W
YLR147C	YML049C
YLR147C	YMR125W
YLR147C	YMR288W
YLR147C	YOR308C
YLR147C	YPL151C
YLR147C	YPR178W
YLR147C	YPR182W
YLR150W	YML073C
YLR150W	YMR242C
YLR150W	YNL069C
YLR150W	YOR096W
YLR150W	YPL198W
YLR150W	YPL249C-A
YLR175W	YMR229C
YLR175W	YMR290C
YLR175W	YMR310C
YLR175W	YNL308C
YLR186W	YLR222C
YLR186W	YMR093W
YLR186W	YOR096W
YLR186W	YOR145C
YLR186W	YOR310C
YLR186W	YPL217C
YLR186W	YPR144C
YLR196W	YOL041C
YLR196W	YOL077C
YLR208W	YPR181C
YLR221C	YOL144W
YLR222C	YMR093W
YLR222C	YNL075W
YLR222C	YPL217C
YLR222C	YPR144C
YLR240W	YLR360W
YLR240W	YPL120W
YLR259C	YNL055C
YLR259C	YNL085W
YLR275W	YML046W
YLR275W	YML049C
YLR275W	YMR125W
YLR275W	YMR288W
YLR275W	YOR308C
YLR275W	YPL178W
YLR275W	YPR178W
YLR275W	YPR182W
YLR287C	YLR340W
YLR321C	YLR357W
YLR321C	YMR091C
YLR325C	YNR053C
YLR325C	YPL249C-A
YLR335W	YLR347C
YLR335W	YNL189W
YLR340W	YML073C
YLR340W	YMR242C
YLR340W	YNL069C
YLR340W	YNL178W
YLR340W	YOL039W
YLR340W	YPL220W
YLR340W	YPL249C-A
YLR347C	YMR308C
YLR347C	YNL189W
YLR347C	YOR098C
YLR347C	YPL020C
YLR347C	YPL178W
YLR357W	YMR091C
YLR360W	YPL120W
YLR367W	YNL207W
YLR367W	YOR096W
YLR367W	YPL249C-A
YLR373C	YPL128C
YLR385C	YLR399C
YLR386W	YNL325C
YLR407W	YOR061W
YLR417W	YPL002C
YLR418C	YOL145C
YLR418C	YOR061W
YLR418C	YOR123C
YLR424W	YML049C
YLR424W	YMR125W
YLR424W	YPL151C
YLR425W	YPL066W
YLR429W	YMR109W
YLR429W	YNL106C
YLR429W	YPR171W
YLR432W	YML073C
YLR432W	YMR290C
YLR432W	YNL178W
YLR432W	YPL198W
YLR439W	YML025C
YLR439W	YNL005C
YLR439W	YNL252C
YLR439W	YNL284C
YLR439W	YOR150W
YLR449W	YML074C
YLR449W	YMR049C
YLR449W	YMR242C
YLR449W	YMR290C
YLR449W	YNL061W
YLR449W	YOL077C
YLR449W	YOR206W
YLR449W	YPL146C
YLR449W	YPL198W
YLR449W	YPL211W
YML009C	YNL252C
YML015C	YMR236W
YML015C	YPL011C
YML025C	YNL005C
YML025C	YNL252C
YML032C	YNL312W
YML046W	YML049C
YML046W	YMR125W
YML046W	YMR288W
YML046W	YPR178W
YML046W	YPR182W
YML049C	YMR125W
YML049C	YMR288W
YML049C	YOR308C
YML049C	YOR319W
YML049C	YPL151C
YML049C	YPR178W
YML065W	YPR162C
YML073C	YMR242C
YML073C	YMR290C
YML073C	YNL061W
YML073C	YNL069C
YML073C	YNL178W
YML073C	YOL040C
YML073C	YOL041C
YML073C	YOR096W
YML073C	YOR234C
YML073C	YPL143W
YML073C	YPL198W
YML073C	YPL220W
YML073C	YPL249C-A
YML077W	YOR115C
YML092C	YOL038W
YML092C	YOR157C
YML092C	YOR362C
YML094W	YNL153C
YML095C	YPL022W
YML102W	YPR018W
YML105C	YPL210C
YML105C	YPL243W
YML117W	YNL251C
YML117W	YPL190C
YMR025W	YOL117W
YMR049C	YMR229C
YMR049C	YMR290C
YMR049C	YNL061W
YMR049C	YNL110C
YMR049C	YOL077C
YMR049C	YOR206W
YMR049C	YOR272W
YMR049C	YPL211W
YMR049C	YPR016C
YMR075W	YNL097C
YMR075W	YOL004W
YMR075W	YPL139C
YMR075W	YPR023C
YMR083W	YOL086C
YMR093W	YNL075W
YMR093W	YOR096W
YMR093W	YOR145C
YMR093W	YPL217C
YMR093W	YPL266W
YMR093W	YPR144C
YMR117C	YOL069W
YMR125W	YNL189W
YMR125W	YNL251C
YMR125W	YPL151C
YMR125W	YPL178W
YMR125W	YPL190C
YMR158W	YMR188C
YMR158W	YOR158W
YMR172W	YOR061W
YMR188C	YNR037C
YMR188C	YOR158W
YMR223W	YMR236W
YMR223W	YOL148C
YMR229C	YMR290C
YMR229C	YNL061W
YMR229C	YOL041C
YMR229C	YOL077C
YMR229C	YOR206W
YMR229C	YOR272W
YMR236W	YOL148C
YMR236W	YPL011C
YMR242C	YMR290C
YMR242C	YNL069C
YMR242C	YNL178W
YMR242C	YOL040C
YMR242C	YOL041C
YMR242C	YOL077C
YMR242C	YOR096W
YMR242C	YOR206W
YMR242C	YOR234C
YMR242C	YPL198W
YMR242C	YPL220W
YMR242C	YPL249C-A
YMR288W	YNL286W
YMR288W	YOR319W
YMR288W	YPL151C
YMR288W	YPR178W
YMR290C	YNL061W
YMR290C	YNL069C
YMR290C	YNL110C
YMR290C	YNL308C
YMR290C	YOL041C
YMR290C	YOL077C
YMR290C	YOR096W
YMR290C	YOR206W
YMR290C	YOR272W
YMR290C	YOR294W
YMR290C	YPL198W
YMR290C	YPL211W
YMR290C	YPL220W
YMR290C	YPR016C
YMR303C	YOL086C
YMR308C	YNL189W
YMR308C	YPL020C
YMR309C	YNL244C
YMR312W	YPL086C
YNL005C	YNL252C
YNL005C	YNL284C
YNL005C	YOR150W
YNL021W	YPR179C
YNL030W	YPL001W
YNL031C	YPL001W
YNL049C	YPR181C
YNL055C	YNL085W
YNL061W	YNL110C
YNL061W	YOL041C
YNL061W	YOL077C
YNL061W	YOR206W
YNL061W	YOR272W
YNL061W	YOR294W
YNL061W	YPL198W
YNL061W	YPL211W
YNL061W	YPL220W
YNL061W	YPR016C
YNL069C	YNL178W
YNL069C	YOL039W
YNL069C	YOL040C
YNL069C	YOR096W
YNL069C	YPL143W
YNL069C	YPL198W
YNL069C	YPL220W
YNL069C	YPL249C-A
YNL069C	YPR102C
YNL075W	YPR144C
YNL078W	YOL070C
YNL097C	YOL004W
YNL097C	YPL139C
YNL097C	YPL181W
YNL097C	YPR023C
YNL106C	YPR171W
YNL110C	YOL077C
YNL110C	YOR206W
YNL110C	YOR272W
YNL110C	YPL211W
YNL110C	YPR016C
YNL113W	YNL151C
YNL113W	YOR116C
YNL113W	YOR207C
YNL113W	YOR340C
YNL113W	YOR341W
YNL113W	YPR187W
YNL113W	YPR190C
YNL151C	YOR116C
YNL151C	YOR207C
YNL151C	YPR187W
YNL151C	YPR190C
YNL178W	YOL040C
YNL178W	YOR096W
YNL178W	YPL198W
YNL189W	YOL021C
YNL189W	YOR001W
YNL189W	YOR098C
YNL189W	YPL020C
YNL189W	YPL178W
YNL207W	YOR145C
YNL207W	YPL204W
YNL207W	YPL266W
YNL221C	YNL282W
YNL222W	YNL317W
YNL222W	YPR107C
YNL236W	YOL051W
YNL236W	YOL135C
YNL236W	YPL042C
YNL236W	YPR070W
YNL251C	YPL190C
YNL252C	YNL284C
YNL252C	YOR150W
YNL258C	YOR075W
YNL262W	YPR175W
YNL287W	YPL010W
YNL288W	YNR052C
YNL317W	YPR107C
YNR023W	YPL016W
YNR037C	YOR158W
YNR053C	YPL249C-A
YNR053C	YPR016C
YOL004W	YPL139C
YOL004W	YPL181W
YOL004W	YPR023C
YOL005C	YOR151C
YOL005C	YPR187W
YOL021C	YOR001W
YOL038W	YOR157C
YOL038W	YOR362C
YOL040C	YOR096W
YOL041C	YOL077C
YOL041C	YOR206W
YOL041C	YOR272W
YOL041C	YPL198W
YOL051W	YOL135C
YOL051W	YPL042C
YOL051W	YPR070W
YOL077C	YOR206W
YOL077C	YOR272W
YOL077C	YPL198W
YOL077C	YPL211W
YOL135C	YPL042C
YOL135C	YPR070W
YOL145C	YOR061W
YOL145C	YOR123C
YOR035C	YOR326W
YOR061W	YOR123C
YOR096W	YOR310C
YOR096W	YPL081W
YOR096W	YPL198W
YOR096W	YPL217C
YOR096W	YPL220W
YOR096W	YPL249C-A
YOR096W	YPR144C
YOR116C	YOR207C
YOR116C	YOR304W
YOR116C	YPR187W
YOR116C	YPR190C
YOR117W	YOR261C
YOR145C	YPL266W
YOR151C	YPR187W
YOR157C	YOR362C
YOR206W	YOR272W
YOR206W	YPL211W
YOR206W	YPR016C
YOR207C	YPR187W
YOR207C	YPR190C
YOR272W	YPL198W
YOR272W	YPL211W
YOR308C	YPR178W
YOR340C	YOR341W
YOR340C	YPR187W
YOR341W	YPR187W
YPL042C	YPR070W
YPL139C	YPL181W
YPL139C	YPR023C
YPL143W	YPL249C-A
YPL178W	YPL190C
YPL198W	YPL211W
YPL198W	YPL220W
YPL204W	YPL266W
YPL210C	YPL243W
YPL211W	YPR016C
YPL217C	YPR144C
YPL220W	YPR102C
YPL249C-A	YPR016C
YPL259C	YPR029C
YPL266W	YPR144C
YPR178W	YPR182W
YPR187W	YPR190C
