YAL003W	YGR285C
YOR174W	YPL042C
YOR204W	YOR361C
YOR204W	YPL081W
YOR204W	YPL090C
YOR204W	YPR041W
YOR206W	YPL131W
YOR206W	YPR016C
YOR254C	YPL094C
YOR260W	YPL237W
YOR294W	YPL131W
YOR304W	YPL082C
YOR310C	YPL126W
YOR341W	YPR010C
YOR361C	YPR041W
YPL090C	YPL198W
YPL126W	YPL217C
YPL126W	YPR144C
YPL131W	YPL198W
YPL131W	YPR016C
YPL131W	YPR102C
YPL139C	YPR023C
YPL198W	YPL220W
YPL213W	YPR101W
YPL217C	YPR144C
YPL220W	YPR102C
